상품명,연결중심성,매개중심성,연결&매개 상위 10% 여부,ip포함여부
APP)발렌타인21년 500ml,0.0,0.0,0,X
APP)발렌타인7년 700ml,0.0,0.0,0,X
APP)하바나클럽아네호3아뇨스 750ml,0.0,0.0,0,X
비젼)후레쉬폰캔디토이,0.0,0.0,0,X
뽀야슬러쉬아이스크림,0.0,0.0,0,X
모나미)유성매직(흑)(opp),0.0,0.0,0,X
디즈니스티커,0.0,0.0,0,X
88디럭스(춘해병원),0.0,0.0,0,X
88라이트(춘해병원),0.0,0.0,0,X
오뚜)3분스위트칠리치킨150g,0.0,0.0,0,X
고동매직스노우２０００,0.0,0.0,0,X
기프트)전대3,0.0,0.0,0,X
곰돌이비치볼,0.0,0.0,0,X
그레이트카보트,0.0,0.0,0,X
엘커뮤니)소녀시대-2013캘,0.0,0.0,0,X
해태)수카카오큐피트1000,0.0,0.0,0,X
제과)드림카카오1500 2입,0.0,0.0,0,X
제과)드림카카오3000 2입,0.0,0.0,0,X
롯데)드림카카오72%3입,0.0,0.0,0,X
지원)빈대가족의덜렁,0.0,0.0,0,X
해)호카론손난로(휴대용),0.0,0.0,0,X
해외)로만콘돔,0.0,0.0,0,X
승)O2공급라인(소아1602,0.0,0.0,0,X
승)석고신발(중),0.0,0.0,0,X
해외)황사용쿨맥스마스크(백색),0.0,0.0,0,X
해외)황사용쿨맥스마스크(청색),0.0,0.0,0,X
해)둘리와모기밴드,0.0,0.0,0,X
승)좌욕기,0.0,0.0,0,X
승주)주방용식도,0.0,0.0,0,X
승주)향균도마,0.0,0.0,0,X
해외)호카론손날로(내의부착용),0.0,0.0,0,X
해외)비타아로방한대(어린이용),0.0,0.0,0,X
해외)알콜스왑,0.0,0.0,0,X
해외)아이콘액5입,0.0,0.0,0,X
승) 청크린팩(중),0.0,0.0,0,X
승)밀폐용기 2호,0.0,0.0,0,X
승주)밀폐용기 3호,0.0,0.0,0,X
경구)헬로우키티입체마스크,0.0,0.0,0,X
쉬즈)네츄럴볼륨 속눈썹,0.0,0.0,0,X
쉬즈)로맨틱네츄럴 속눈썹,0.0,0.0,0,X
제）밀가루３００,0.0,0.0,0,X
삼화맛간장,0.0,0.0,0,X
삼화마늘간장,0.0,0.0,0,X
사임)고추가루100G,0.0,0.0,0,X
LOL 서프라이즈 4종세트,0.0,0.0,0,X
갓세븐- YOU&ME (2CD),0.0,0.0,0,X
S)크림치즈데니쉬,0.0,0.0,0,X
S)윌넛데니쉬,0.0,0.0,0,X
샤)밤단팥롤600,0.0,0.0,0,X
브)뉴쵸코칩소보로600,0.0,0.0,0,X
브)딸기맛크림빵600,0.0,0.0,0,X
롯브)생고기만두찐빵4입,0.0,0.0,0,X
중)나를사랑하는선생님,0.0,0.0,0,X
중)그남자와헤어지는방법,0.0,0.0,0,X
중)빙의,0.0,0.0,0,X
중)현명한여자는자신감으,0.0,0.0,0,X
중)혼자힘으로백만장자가,0.0,0.0,0,X
중)황무지에서사랑하다,0.0,0.0,0,X
새롬)밀감5입,0.0,0.0,0,X
해태)생크림홈런볼1200,0.0,0.0,0,X
해태)아카시아껌500,0.0,0.0,0,X
엔제)타타치노HR,0.0,0.0,0,X
팔도)더왕뚜껑순한맛큰컵,0.0,0.0,0,X
농심)짜왕건면4입,0.0,0.0,0,X
농심)짜왕건면봉지,0.0,0.0,0,X
농심)앵그리너구리큰컵,0.0,0.0,0,X
삼양)백순대볶음면큰컵,0.0,0.0,0,X
오뚜기)철판뽀끼큰컵,0.0,0.0,0,X
농심)옥수수면컵,0.0,0.0,0,X
삼양)불타는고추짜장,0.0,0.0,0,X
농심)신라면건면사발,0.0,0.0,0,X
오뚜기)진진짜라큰컵120g,0.0,0.0,0,X
삼양)치킨이타고있어요(큰컵),0.0,0.0,0,X
삼양)김치불닭볶음면봉지,0.0,0.0,0,X
뉴）후르츠생크림１호（２１일）,0.0,0.0,0,X
뉴）후르츠생크림１호（２２일）,0.0,0.0,0,X
뉴）후르츠생크림１호（２３일）,0.0,0.0,0,X
뉴）후르츠생크림３호（２１일）,0.0,0.0,0,X
롯데)자이언트키세스,0.0,0.0,0,X
롯데)키세스4입기획,0.0,0.0,0,X
롯데)샤롯데볼2800,0.0,0.0,0,X
롯데)샤롯데볼트위스트,0.0,0.0,0,X
롯데)아이스브레이커스3입기획,0.0,0.0,0,X
롯데)캐릭터크런키4입4000,0.0,0.0,0,X
롯데)가나아트팩12000,0.0,0.0,0,X
크라운)츄러스84g,0.0,0.0,0,X
장군의비빔밥（광주）,0.0,0.0,0,X
장군의된장찌게（광주）,0.0,0.0,0,X
장군의꼬마김밥（광주）,0.0,0.0,0,X
장군의골드김밥,0.0,0.0,0,X
모듬유부김밥,0.0,0.0,0,X
빗방울처럼나는혼자였다,0.0,0.0,0,X
스트라다(광주),0.0,0.0,0,X
일요낚시2,0.0,0.0,0,X
메이플스토리 환상의 시간여행,0.0,0.0,0,X
뽀로로 문신&야광 스티커,0.0,0.0,0,X
하）바바닐라아몬드,0.0,0.0,0,X
하겐후로요구딸기맛카톤,0.0,0.0,0,X
하）홈바닐라스위스아몬드,0.0,0.0,0,X
아）쵸코렛파인트홈,0.0,0.0,0,X
사각사각사과２４０ＭＬ,0.0,0.0,0,X
충)소고기고추잡채1편,0.0,0.0,0,X
치킨텐더콘샐러드1편,0.0,0.0,0,X
충)타이풍베이컨1편,0.0,0.0,0,X
뉴질랜드아이스케익2호,0.0,0.0,0,X
BIC)라운드EZ펜4입(기본),0.0,0.0,0,X
모나미)스카치매직테이프,0.0,0.0,0,X
포유)강아지귀마개,0.0,0.0,0,X
포유)트롬베어 장갑,0.0,0.0,0,X
포유)토끼 장갑,0.0,0.0,0,X
비젼)무릎담요8000,0.0,0.0,0,X
무한)베네치아타올2매,0.0,0.0,0,X
무한)핑크로즈타올3매,0.0,0.0,0,X
제미)싹스탑정장양말3족,0.0,0.0,0,X
굿지앤)라인S팬티(살구),0.0,0.0,0,X
굿지앤)라인S팬티(커피),0.0,0.0,0,X
굿지앤)라인S앵클커피,0.0,0.0,0,X
굿지앤)라인S앵클살구,0.0,0.0,0,X
신영)비너스판타롱(살구)_H,0.0,0.0,0,X
에스비)양송이스프컵800,0.0,0.0,0,X
에스비)야채스프컵800,0.0,0.0,0,X
완도특산참전복(1KG),0.0,0.0,0,X
완도특산참전복(특대복2KG),0.0,0.0,0,X
제주갈치&고등어세트,0.0,0.0,0,X
김명월양념게장,0.0,0.0,0,X
옐로우덕바베큐슬라이스,0.0,0.0,0,X
직원)청계혼합특선세트3호,0.0,0.0,0,X
직원)청계흑화고세트3호,0.0,0.0,0,X
맥널티)에너지포텐청포도230ml,0.0,0.0,0,X
맥널티)이너피스피치콜라겐230ml,0.0,0.0,0,X
코오롱)슬림업워터젤리(레몬),0.0,0.0,0,X
코오롱)슬림업워터젤리(석류),0.0,0.0,0,X
담터)쌍화차플러스8입,0.0,0.0,0,X
담터)생강차플러스8입,0.0,0.0,0,X
해빗)건강한간밀크씨슬14g,0.0,0.0,0,X
해빗)슬림앤다운카테킨20g,0.0,0.0,0,X
오뚜기)허니레몬블랙티10입,0.0,0.0,0,X
오뚜기)허니자몽블랙티10입,0.0,0.0,0,X
해광)퍼니퍼니,0.0,0.0,0,X
해광)스마일,0.0,0.0,0,X
로아커 초코미니스 밀크,0.0,0.0,0,X
로아커초코미니스 다크,0.0,0.0,0,X
로아커초코미니스 라즈베리,0.0,0.0,0,X
삼양)커플짱구115g,0.0,0.0,0,X
삼립)초코딸기도넛80g,0.0,0.0,0,X
삼립)바바리안도넛80g,0.0,0.0,0,X
보네스뻬)화이트케익2호,0.0,0.0,0,X
보네스뻬)그린쉬폰케익,0.0,0.0,0,X
보네스뻬)초코케익2호,0.0,0.0,0,X
빠띠스)생크림케익1호,0.0,0.0,0,X
빠띠스)블루베리쉬폰2호,0.0,0.0,0,X
빠띠스)쵸코쉬폰2호,0.0,0.0,0,X
삼립)오븐스마일플레인130g,0.0,0.0,0,X
APP)빅웨이브캔24입,0.0,0.0,0,X
APP)롱보드라거캔24입,0.0,0.0,0,X
벨트)볼파스IPA568ml캔(6입),0.0,0.0,0,X
어메이징)빌라엠맥주500ml캔,0.0,0.0,0,X
엘커뮤니)비스트정규1집,0.0,0.0,0,X
엘커뮤니)비스트한정반,0.0,0.0,0,X
엘커뮤니)비스트미니6집,0.0,0.0,0,X
엘커뮤니)비스트PHOTOBOOK,0.0,0.0,0,X
엘커뮤니)비스트SELCABOOK,0.0,0.0,0,X
마즈)트윅스4바2000,0.0,0.0,0,X
효성)심슨초코치클2000,0.0,0.0,0,X
오리온)스윙칩핫볶음고추장맛150,0.0,0.0,0,X
롯데)초코화이트빼빼로1500,0.0,0.0,0,X
롯데)딸기화이트빼빼로1500,0.0,0.0,0,X
명도)로쉐하트핑크,0.0,0.0,0,X
명도)로쉐럭셔리,0.0,0.0,0,X
명도)로맨틱러브,0.0,0.0,0,X
PB)허니버터감자스틱54g,0.0,0.0,0,O
유나)NA푸르트스틱라즈베리30g,0.0,0.0,0,X
유나)NA푸르트스틱사과30g,0.0,0.0,0,X
롯데)꿀먹은감자칩1500,0.0,0.0,0,X
롯데)꼬깔콘허니버터맛1500(컵),0.0,0.0,0,X
명도)미니후르츠3입,0.0,0.0,0,X
명도)스윗핑크캔디병,0.0,0.0,0,X
명도)모자바구니(소),0.0,0.0,0,X
롯데)ABC초코쿠키50g,0.0,0.0,0,X
오리온)닥터유다이제씬84g,0.0,0.0,0,X
해태)생생칩핑크솔트60g,0.0,0.0,0,X
위드)헬로키티에그캔디,0.0,0.0,0,X
자노)임팩트카카오(복숭아),0.0,0.0,0,X
자노)임팩트카카오(민트),0.0,0.0,0,X
오리온)송이젤리오렌지맛,0.0,0.0,0,X
농심)포테토칩육개장사발면맛60g,0.0,0.0,0,X
예스)벨라민츠레몬향,0.0,0.0,0,X
예스)벨라민츠수박향,0.0,0.0,0,X
크라운)뽀또치즈타르트92g,0.0,0.0,0,X
롯햄)미니비엔나70G,0.0,0.0,0,X
남영)비비안팬티살색,0.0,0.0,0,X
남영)비비안밴드커피,0.0,0.0,0,X
남영)비비안밴드살색,0.0,0.0,0,X
유니)도브5호,0.0,0.0,0,X
LG)명가명품1호,0.0,0.0,0,X
LG)마음1호특판1,0.0,0.0,0,X
애경)종합A호특판,0.0,0.0,0,X
아모레)한방세트특판,0.0,0.0,0,X
LG)기쁨2호특판2,0.0,0.0,0,X
아모레)다솜L1호특판,0.0,0.0,0,X
지원)메이폴스토리41,0.0,0.0,0,X
지원)메이폴스토리과학도둑2,0.0,0.0,0,X
지원)메이폴스토리수학도둑16,0.0,0.0,0,X
지원)메이폴스토리수학도둑17,0.0,0.0,0,X
지원)메이폴스토리한자도둑7,0.0,0.0,0,X
지원)마법천자문단어마법편1,0.0,0.0,0,X
엘커뮤니)여왕의교실,0.0,0.0,0,X
엘커뮤니)여인의향기,0.0,0.0,0,X
쉬)속눈썹 F자형,0.0,0.0,0,X
쉬)속눈썹 일자형,0.0,0.0,0,X
태)나노슈퍼홀딩젤150ml,0.0,0.0,0,X
태)나노왁스100ml,0.0,0.0,0,X
쉬)소지게세트,0.0,0.0,0,X
쉬)포니테일머리끈#10,0.0,0.0,0,X
비젼)스케치북 1000,0.0,0.0,0,X
비젼)딸기편선지,0.0,0.0,0,X
비젼)음악노트,0.0,0.0,0,X
비젼)마시마로유성볼펜0.5,0.0,0.0,0,X
비젼)디즈니향기폴랑형광펜,0.0,0.0,0,X
비젼)마시마로평자12cm,0.0,0.0,0,X
비젼)마시마로미니수정테이프,0.0,0.0,0,X
비젼)캠퍼스지우개500,0.0,0.0,0,X
비젼)헬로키티색연필(20색),0.0,0.0,0,X
비젼)마법천자문색연필(12색),0.0,0.0,0,X
비젼)딸기향기싸인펜(16색),0.0,0.0,0,X
비젼)레큐스양면색종이,0.0,0.0,0,X
비젼)헬로키티팔레트,0.0,0.0,0,X
비젼)엔진포스자석필통,0.0,0.0,0,X
비젼)캐릭전자게임필통,0.0,0.0,0,X
해외)홋카이로핫팩(부착용),0.0,0.0,0,X
유한)크리넥스황사마스크new,0.0,0.0,0,X
유한)크리넥스입체마스크,0.0,0.0,0,X
승주)플러스청결매트(신형),0.0,0.0,0,X
비전)마이가드패션 마스크,0.0,0.0,0,X
해외)애니가드 황사마스크,0.0,0.0,0,X
해외)애니가드 황사마스크(소형),0.0,0.0,0,X
크라운)향단(연),0.0,0.0,0,X
PB)바나나맛젤리50G,0.0,0.0,0,O
미스틱소다포도딸기２００ＭＬ,0.0,0.0,0,X
데킬라애플２５０ＭＬ,0.0,0.0,0,X
맥２００ＭＬ,0.0,0.0,0,X
신)뉴스틸전자라이터3500,0.0,0.0,0,X
낙지볶음삼각김밥,0.0,0.0,0,X
닭불갈비삼각김밥(직납),0.0,0.0,0,X
낙지볶음삼각김밥(직납),0.0,0.0,0,X
중화자장덮밥,0.0,0.0,0,X
(월)생선까스도시락,0.0,0.0,0,X
(수)등심까스도시락,0.0,0.0,0,X
(금)깐풍기도시락,0.0,0.0,0,X
(토일)불고기볶음도시락,0.0,0.0,0,X
참치김치말이김밥(직납),0.0,0.0,0,X
홍천숯불갈비맛삼각김밥,0.0,0.0,0,X
청양고추햄볶음손말이김밥,0.0,0.0,0,X
오징어불고기삼각김밥,0.0,0.0,0,X
(화)닭갈비도시락,0.0,0.0,0,X
new참치김치말이김밥,0.0,0.0,0,X
톡톡알밥삼각김밥,0.0,0.0,0,X
달콤한 깐풍기삼각김밥,0.0,0.0,0,X
유부세트,0.0,0.0,0,X
이대호떡갈비삼각김밥,0.0,0.0,0,X
덴마크)모닝씨리얼310ml,0.0,0.0,0,X
M_아삭한참치마요삼각,0.0,0.0,0,X
롯데)더꽉찬폭풍햄&치즈김밥,0.0,0.0,0,X
그린)스팸김치볶음김밥,0.0,0.0,0,X
APP예약)폭풍햄&치즈김밥,0.0,0.0,0,X
M_매콤삼겹살솥밥,0.0,0.0,0,X
혜리)달콤베리약밥삼각김밥,0.0,0.0,0,X
제주사과푸딩１２５Ｇ,0.0,0.0,0,X
제주포도젤리１２５Ｇ,0.0,0.0,0,X
꾸러기찹쌀떡120Ｇ,0.0,0.0,0,X
풍미）카스테라떡100ｇ,0.0,0.0,0,X
디저트코코130ｇ,0.0,0.0,0,X
디저트혼합과일130ｇ,0.0,0.0,0,X
딸기찹쌀떡180Ｇ,0.0,0.0,0,X
환병떡,0.0,0.0,0,X
맹감떡,0.0,0.0,0,X
송편（소）,0.0,0.0,0,X
과일과젤리（매실）,0.0,0.0,0,X
과일과젤리（파인애플）,0.0,0.0,0,X
삼색맵쌀말이160ｇ,0.0,0.0,0,X
종합경단150Ｇ,0.0,0.0,0,X
딸기디져트케익,0.0,0.0,0,X
오리)와우클럽플럼껌 300,0.0,0.0,0,X
대）메르시비스켓쵸코115Ｇ,0.0,0.0,0,X
서）1000캬라멜로165ｇ,0.0,0.0,0,X
서）1000누룽지맛캔디200,0.0,0.0,0,X
엘커뮤니)연애시대(SG),0.0,0.0,0,X
엘커뮤니)연애조작단시라노,0.0,0.0,0,X
엘커뮤니)오!마이레이디,0.0,0.0,0,X
엘커뮤니)오직그대만,0.0,0.0,0,X
엘커뮤니)옥탑방왕세자,0.0,0.0,0,X
엘커뮤니)옥탑방왕세자OST,0.0,0.0,0,X
엘커뮤니)올인,0.0,0.0,0,X
크레용팝-FM,0.0,0.0,0,X
라붐 - SUGAR SUGAR,0.0,0.0,0,X
케이윌 - RE:,0.0,0.0,0,X
미쓰에이-COLORS,0.0,0.0,0,X
JJCC-빙빙빙,0.0,0.0,0,X
호구의사랑 O.S.T,0.0,0.0,0,X
에프티아일랜드 - I WILL 스페셜,0.0,0.0,0,X
푸른숲)1그램의용기,0.0,0.0,0,X
좋은)돈앤돈스남트렁크95,0.0,0.0,0,X
좋은)돈앤돈스남트렁크100,0.0,0.0,0,X
신영)비너스팬티커피,0.0,0.0,0,X
신)비너스팬티살색,0.0,0.0,0,X
신영)비너스팬티아이보리,0.0,0.0,0,X
신영)비너스판타롱커피,0.0,0.0,0,X
신영)비너스판타롱살색,0.0,0.0,0,X
신영)비너스판타롱아이보리,0.0,0.0,0,X
남)비비안팬티아이보리,0.0,0.0,0,X
남)비비안판타롱아이보리,0.0,0.0,0,X
신영)비너스울트라커피ML,0.0,0.0,0,X
신영)비너스울트라커피XL,0.0,0.0,0,X
신영)비너스울트라살색ML,0.0,0.0,0,X
신영)비너스울트라살색XL,0.0,0.0,0,X
푸드)칸타타아메리카노원컵,0.0,0.0,0,X
동원)양반차돌된장찌개460g,0.0,0.0,0,X
굿지앤)허닭닭가슴살죽,0.0,0.0,0,X
동원)양반백합미역국460g,0.0,0.0,0,X
오뚜기)안동식쇠고기국밥,0.0,0.0,0,X
덕원)크레이지자이언트,0.0,0.0,0,X
고요할수록 밝아지는 것들,0.0,0.0,0,X
초격차,0.0,0.0,0,X
덕원)편의점으로 먹고살기,0.0,0.0,0,X
덕원)크레이지자이언트(임시),0.0,0.0,0,X
엑소-5집 리패키지 LOVE SHOT,0.0,0.0,0,X
덕원)또봇V 스티커색칠놀이,0.0,0.0,0,X
덕원)카드캡터체리스티커색칠놀,0.0,0.0,0,X
기프트)청자미니병,0.0,0.0,0,X
기프트)달개비2P다기세트,0.0,0.0,0,X
해변)바비튜브90,0.0,0.0,0,X
해변)키티튜브90(08),0.0,0.0,0,X
해변)스파이더맨써프라이더(황색,0.0,0.0,0,X
해변)돌고래라이드(청색),0.0,0.0,0,X
미스터,0.0,0.0,0,X
주간바둑,0.0,0.0,0,X
포토스캔들,0.0,0.0,0,X
대중실화,0.0,0.0,0,X
샘표)시골식된장국(블럭),0.0,0.0,0,X
대상)리얼파스타 커리(컵),0.0,0.0,0,X
대상)리얼파스타 나폴리탄(컵),0.0,0.0,0,X
수능시험완전해부,0.0,0.0,0,X
데코휘가로,0.0,0.0,0,X
덕원)카사리빙,0.0,0.0,0,X
ＴＯＴＯＧＵＩＤＥ,0.0,0.0,0,X
ＢＵＹＴＯＴＯ,0.0,0.0,0,X
주간토토,0.0,0.0,0,X
덕원)레몬트리,0.0,0.0,0,X
덕원)지큐(GQ),0.0,0.0,0,X
튜닝라이프,0.0,0.0,0,X
클릭유머,0.0,0.0,0,X
골프Ｄ／Ｊ,0.0,0.0,0,X
덕원)씨네２１,0.0,0.0,0,X
덕원)주간동아,0.0,0.0,0,X
피가로,0.0,0.0,0,X
쎄씨,0.0,0.0,0,X
씬디더퍼키,0.0,0.0,0,X
덕원)우먼센스,0.0,0.0,0,X
덕원)보그,0.0,0.0,0,X
덕원)엘르,0.0,0.0,0,X
파인애플디져트케익,0.0,0.0,0,X
쵸코생크림케익,0.0,0.0,0,X
레인보우생크림케익,0.0,0.0,0,X
오렌지생크림케익（부산）,0.0,0.0,0,X
스트로베리생크림（부산）,0.0,0.0,0,X
레인보우컵케익700,0.0,0.0,0,X
체리무스컵케익700,0.0,0.0,0,X
쉬퐁케익（녹차）씽글,0.0,0.0,0,X
쉬퐁케익（카카오）씽글,0.0,0.0,0,X
쉬퐁케익（모카）떠블,0.0,0.0,0,X
쉬퐁케익（카카오）떠블,0.0,0.0,0,X
과일과젤리（포도）,0.0,0.0,0,X
크레페（씽글）,0.0,0.0,0,X
풀）밀감푸딩１２５Ｇ,0.0,0.0,0,X
풀）사과푸딩１２５Ｇ,0.0,0.0,0,X
몽실）난이랑모카６입,0.0,0.0,0,X
꿀깨송편250ｇ,0.0,0.0,0,X
쵸코컵케익（라또르타）,0.0,0.0,0,X
생과일컵케익（라또르타）,0.0,0.0,0,X
치즈맛무스,0.0,0.0,0,X
세븐밀)더든든한6찬도시락,0.0,0.0,0,X
KT강남)NEW더든든한6찬도시락,0.0,0.0,0,X
담연)스팸김치볶음밥 삼각김밥,0.0,0.0,0,X
롯데푸드)치즈밥도그,0.0,0.0,0,X
시식)간장돈불&소시지볶음도시락,0.0,0.0,0,X
쿠폰)소시지밥도그,0.0,0.0,0,X
롯데푸드)불짬뽕밥,0.0,0.0,0,X
롯데푸드)진미채삼각김밥,0.0,0.0,0,X
쵸）호박이야기엿,0.0,0.0,0,X
농）300펀치면매콤한맛48Ｇ,0.0,0.0,0,X
농）300펀치면콘포타슈맛48,0.0,0.0,0,X
롯）캔스탑포켓몬스터매콤76,0.0,0.0,0,X
록키마운틴믹스170Ｇ,0.0,0.0,0,X
한성왕치맛치（줄）40Ｇ,0.0,0.0,0,X
우성맛땅콩４０Ｇ,0.0,0.0,0,X
토산살균노가리,0.0,0.0,0,X
토산돈육포,0.0,0.0,0,X
토산살균노가리２,0.0,0.0,0,X
토산구운오징어오맛나,0.0,0.0,0,X
토산벗오징어롱４０Ｇ,0.0,0.0,0,X
동）자일리톨키드오렌지,0.0,0.0,0,X
동）자일리톨키드메론,0.0,0.0,0,X
동）자일리톨쿨민트,0.0,0.0,0,X
매）허쉬키세스밀크70Ｇ,0.0,0.0,0,X
해）화이트엔젤,0.0,0.0,0,X
롯）블루디2000,0.0,0.0,0,X
롯）엑소오렌지1000,0.0,0.0,0,X
마）트윅스판사이즈120Ｇ,0.0,0.0,0,X
크라운)새콤달콤버블껌500,0.0,0.0,0,X
이멕스)레돈도(바닐라),0.0,0.0,0,X
네슬레)폴로과일맛500,0.0,0.0,0,X
더달콤)천도복숭아,0.0,0.0,0,X
더달콤)자두,0.0,0.0,0,X
백작)복수박大,0.0,0.0,0,X
백작)복수박中,0.0,0.0,0,X
제)삭스탑캐주얼양말(남),0.0,0.0,0,X
제)삭스탑무지스니커즈(남,0.0,0.0,0,X
제)스트라이프스니커즈(남,0.0,0.0,0,X
LG)8호,0.0,0.0,0,X
LG)죽염청출어람치약세트,0.0,0.0,0,X
이너)GF여미니삼각팬티1+1(90),0.0,0.0,0,X
이너)GF남티셔츠2매입(95),0.0,0.0,0,X
이너)GF남티셔츠2매입(100),0.0,0.0,0,X
이너)GF남티셔츠2매입(105),0.0,0.0,0,X
T)Waxx남드로즈스타L,0.0,0.0,0,X
T)Waxx남드로즈스타XL,0.0,0.0,0,X
T)Waxx남드로즈조이핏M,0.0,0.0,0,X
T)Waxx남드로즈조이핏L,0.0,0.0,0,X
T)Waxx남드로즈식스로드M,0.0,0.0,0,X
T)Waxx남드로즈식스로드L,0.0,0.0,0,X
T)Waxx남드로즈식스로드XL,0.0,0.0,0,X
T)Waxx남드로즈멍키푸드L,0.0,0.0,0,X
T)Waxx남드로즈멍키푸드XL,0.0,0.0,0,X
T)Waxx여삼각화이트S,0.0,0.0,0,X
T)Waxx여삼각화이트M,0.0,0.0,0,X
모나미)라이브(바이올렛),0.0,0.0,0,X
모나미)에센티(옐로우),0.0,0.0,0,X
모나미)에센티블루,0.0,0.0,0,X
KBH)코코엘코코넛오일4호,0.0,0.0,0,X
건농)프리미엄흑화고_18632/17추,0.0,0.0,0,X
대상)청정원12호_17322/17추,0.0,0.0,0,X
뉴）후르츠생크림３호（２２일）,0.0,0.0,0,X
뉴）후르츠생크림３호（２３일）,0.0,0.0,0,X
샤）고구마찐빵３입,0.0,0.0,0,X
샤）500고구마찐빵,0.0,0.0,0,X
샤니)초코츄이스티도넛70g,0.0,0.0,0,X
보네스뻬)혼당코코아소보로,0.0,0.0,0,X
보네스뻬)빅아몬드앙금빵,0.0,0.0,0,X
기린)아몬드파운드케익,0.0,0.0,0,X
기린)찰토스트식빵,0.0,0.0,0,X
소시지페스츄리,0.0,0.0,0,X
치즈빵,0.0,0.0,0,X
우리쌀마늘피자빵,0.0,0.0,0,X
갈릭브래드,0.0,0.0,0,X
미니고구마데니쉬,0.0,0.0,0,X
미니모카빵,0.0,0.0,0,X
블루베리페스츄리,0.0,0.0,0,X
크로아상,0.0,0.0,0,X
카푸치노번,0.0,0.0,0,X
TEST)한끼톡톡150g,0.0,0.0,0,X
숯불치킨도시락,0.0,0.0,0,X
가마솥밥210g,0.0,0.0,0,X
햄벅스테이크도시락(직납),0.0,0.0,0,X
미소된장국(직납),0.0,0.0,0,X
쿠폰)13년생크림케익(2호),0.0,0.0,0,X
쿠폰)13년고구마케익(2호),0.0,0.0,0,X
쿠폰)13년치즈케익(2호),0.0,0.0,0,X
쿠폰)13년티라미스케익(2호),0.0,0.0,0,X
롯데)직화갈비맛프랑크70G,0.0,0.0,0,X
롯데)달고나케이크95g,0.0,0.0,0,X
삼립)미각흑임자인절미크로와상,0.0,0.0,0,X
삼립)쎈사천짜장호빵(찜기낱개),0.0,0.0,0,X
삼립)쎈불닭호빵(찜기낱개),0.0,0.0,0,X
햄벅스테이크라이스샌드,0.0,0.0,0,X
FTG)전주비빔(반찬),0.0,0.0,0,X
FTG)불고기(반찬),0.0,0.0,0,X
FTG)안동찜닭(반찬),0.0,0.0,0,X
FTG)오징어볶음(반찬),0.0,0.0,0,X
FTG)전주비빔밥,0.0,0.0,0,X
FTG)제육볶음덮밥,0.0,0.0,0,X
FTG)오징어덮밥,0.0,0.0,0,X
FTG)안동찜닭덮밥,0.0,0.0,0,X
FTG)야채죽,0.0,0.0,0,X
FTG)콩나물국,0.0,0.0,0,X
FTG)미소된장국,0.0,0.0,0,X
FTG)고추잡채볶음(반찬),0.0,0.0,0,X
FTG)고추잡채덮밥,0.0,0.0,0,X
(화)고추잡채도시락,0.0,0.0,0,X
에이원)사각손잡이5000,0.0,0.0,0,X
에이원)프로포즈10000,0.0,0.0,0,X
모나미)에센티파스텔블루,0.0,0.0,0,X
모나미)에센티파스텔오렌지,0.0,0.0,0,X
모나미)에센티파스텔그린,0.0,0.0,0,X
모나미)네임펜(블루),0.0,0.0,0,X
모나미)네임펜(레드),0.0,0.0,0,X
모나미)보드마카(블랙),0.0,0.0,0,X
모나미)보드마카(블루),0.0,0.0,0,X
HM)곰표노트볼펜세트,0.0,0.0,0,X
아모레)설록 단호박라떼,0.0,0.0,0,X
한강모카커피500원,0.0,0.0,0,X
한강오리지날커피500원,0.0,0.0,0,X
연예기행,0.0,0.0,0,X
지원)소중한인연앞에놓아주고싶,0.0,0.0,0,X
쾌걸황후2,0.0,0.0,0,X
미친년,0.0,0.0,0,X
하늘의 성분,0.0,0.0,0,X
리버스 포지션,0.0,0.0,0,X
VS 아가씨 클래스,0.0,0.0,0,X
인스피,0.0,0.0,0,X
궁14,0.0,0.0,0,X
천재가된제롬,0.0,0.0,0,X
상실수업,0.0,0.0,0,X
전유성의구라삼국지1,0.0,0.0,0,X
고마워요소울메이트,0.0,0.0,0,X
눈뜬자들의도시,0.0,0.0,0,X
파워레인저매직포스스티커컬렉션,0.0,0.0,0,X
오늘은맑음,0.0,0.0,0,X
사람들이나를좋아하게만드는7가,0.0,0.0,0,X
행복한여자는혼자서도당당하다,0.0,0.0,0,X
반지1,0.0,0.0,0,X
반지2,0.0,0.0,0,X
슬픈예감,0.0,0.0,0,X
덕원)삶과 꿈,0.0,0.0,0,X
삼）쿨독500,0.0,0.0,0,X
삼）맛있는컵오렌지700,0.0,0.0,0,X
삼）맛있는컵메론 500,0.0,0.0,0,X
해외) 케어폼밴드(방수형),0.0,0.0,0,X
해외) 힐링앤케어밴드(스팟형),0.0,0.0,0,X
승주)소프트샤워타올,0.0,0.0,0,X
유한)크리넥스건강마스크,0.0,0.0,0,X
해외)피톤치드방한대(백색),0.0,0.0,0,X
승주)전통한지선부채,0.0,0.0,0,X
동아)더스논마스크[KF94],0.0,0.0,0,X
비젼)과산화수소스프레이60ml,0.0,0.0,0,X
동국)제리로즈콘돔3입(초박형),0.0,0.0,0,X
비젼)덴츄어틀니세정제,0.0,0.0,0,X
신성)관절보조기구(반테린)세트,0.0,0.0,0,X
신성)손목보조기구(반테린)M,0.0,0.0,0,X
신성)손목보조기구(반테린)L,0.0,0.0,0,X
신성)무릎보조기구(반테린)S,0.0,0.0,0,X
