inventory_search_string,search_string_norm,mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,match_type,match_score,search_count,unique_users
제주,제주,105294,제주)삼다생얼음1kg,즉석음료>얼음>대용량얼음,즉석음료,얼음,item_startswith_search,90,192,55
제주,제주,124615,제주동백14도375ml(2입),전통주>기타전통주>기타,전통주,기타전통주,item_startswith_search,90,192,55
제주,제주,124602,제주탐라주20도375ml(2입),전통주>기타전통주>기타,전통주,기타전통주,item_startswith_search,90,192,55
제주,제주,041426,제주우유생크림빵130g,디저트>냉장베이커리>냉장빵,디저트,냉장베이커리,item_startswith_search,90,192,55
제주,제주,109976,제주거멍에일500ml캔(24입),맥주>수입맥주>캔맥주(중),맥주,수입맥주,item_startswith_search,90,192,55
제주,제주,124578,제주샘주오메기술13도375ml(2입),전통주>기타전통주>기타,전통주,기타전통주,item_startswith_search,90,192,55
제주,제주,109974,제주위트에일500ml캔(24입),맥주>수입맥주>캔맥주(중),맥주,수입맥주,item_startswith_search,90,192,55
제주,제주,128765,제주흑돼지김밥,미반>김밥>말이김밥,미반,김밥,item_startswith_search,90,192,55
제주,제주,170935,제주)곰표밀맥주500ml캔,맥주>국산맥주>수제맥주,맥주,국산맥주,item_startswith_search,90,192,55
제주,제주,180865,제주와이너리귤로만10도*3병,전통주>기타전통주>기타,전통주,기타전통주,item_startswith_search,90,192,55
제주,제주,170430,제주)제주위트에일500ml캔,맥주>국산맥주>수제맥주,맥주,국산맥주,item_startswith_search,90,192,55
제주,제주,109975,제주펠롱에일500ml캔(24입),맥주>수입맥주>캔맥주(중),맥주,수입맥주,item_startswith_search,90,192,55
제주,제주,129528,초코텍)제주섬타르트112g,과자>비스킷류>행사상품,과자,비스킷류,search_in_item,80,192,55
제주,제주,202316,오리온)제주용암수530ml,음료>생수>500ml이하,음료,생수,search_in_item,80,192,55
제주,제주,201275,광동)제주삼다수500ml(무라벨),음료>생수>500ml이하,음료,생수,search_in_item,80,192,55
제주,제주,129529,초코텍)제주소보루구좌당근228g,과자>비스킷류>행사상품,과자,비스킷류,search_in_item,80,192,55
제주,제주,129012,온샘)제주감귤500g(6~9입),신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,162081,PB)제주흑돈직화육포40g,안주>육포>육포,안주,육포,search_in_item,80,192,55
제주,제주,128625,초코칩쿠키제주말차라떼,과자>비스킷류>쿠키,과자,비스킷류,search_in_item,80,192,55
제주,제주,105148,PB)제주천혜향에이드230ml,즉석음료>파우치>아이스티,즉석음료,파우치,search_in_item,80,192,55
제주,제주,083807,PB)제주첫물녹차카스테라160g,빵>간식빵>간식용케익,빵,간식빵,search_in_item,80,192,55
제주,제주,202546,쟈뎅)제주청보리차500ml,음료>차음료>보리차,음료,차음료,search_in_item,80,192,55
제주,제주,128192,엠즈)제주에서온말차크림롤105g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,192,55
제주,제주,083896,PB)제주우유후레쉬크림빵85g,빵>간식빵>과자빵,빵,간식빵,search_in_item,80,192,55
제주,제주,201276,광동)제주삼다수2.0L,음료>생수>1000ml이상,음료,생수,search_in_item,80,192,55
제주,제주,129527,초코텍)제주벌꿀약과128g,과자>비스킷류>행사상품,과자,비스킷류,search_in_item,80,192,55
제주,제주,160648,칠성)제주감귤1.5L,음료>주스>주스(대),음료,주스,search_in_item,80,192,55
제주,제주,202595,PB)NEW제주녹차500ml,음료>차음료>녹차,음료,차음료,search_in_item,80,192,55
제주,제주,129374,프레시팜)제주노지감귤800g,신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,129016,프레시팜)제주노지밀감3입(200g내외),신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,123401,스미)제주스위트골드키위 4입,신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,129015,프레시팜)제주노지밀감5입(330g내외),신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,128194,벨리)제주에서온말차크림도넛100g,디저트>냉장베이커리>냉장빵,디저트,냉장베이커리,search_in_item,80,192,55
제주,제주,129373,프레시팜)제주황금향4입(700g내외/팩),신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,105669,티머니)라인프렌즈_제주도여행,서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,192,55
제주,제주,128704,롯데)제주흑돼지김밥,미반>김밥>말이김밥,미반,김밥,search_in_item,80,192,55
제주,제주,201275,광동)제주삼다수500ml,음료>생수>500ml이하,음료,생수,search_in_item,80,192,55
제주,제주,129357,중앙)제주황금향(1입/봉),신선>과일>국산과일,신선,과일,search_in_item,80,192,55
제주,제주,160965,칠성)제주감귤500ml,음료>주스>주스(중),음료,주스,search_in_item,80,192,55
제주,제주,128686,롯데)제주흑돼지불백도시락,미반>도시락>도시락,미반,도시락,search_in_item,80,192,55
니포짜노,니포짜노,114405,프레스코발디 니포짜노 몬테소디750ml,양주와인>와인>레드,양주와인,와인,search_in_item,80,191,71
니포짜노,니포짜노,124509,신세계)프레스코발디 니포짜노끼안티21,양주와인>와인>레드,양주와인,와인,search_in_item,80,191,71
샤또 뽕떼까네,샤또뽕떼까네,105742,우진)샤또뽕떼까네19,양주와인>와인>레드,양주와인,와인,search_in_item,80,191,22
크림롤,크림롤,124626,엠즈)39저당커스터드크림롤105g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,191,44
크림롤,크림롤,123741,엠즈)39저당딸기크림롤105g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,191,44
크림롤,크림롤,124559,엠즈)유자크림롤80g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,191,44
크림롤,크림롤,128192,엠즈)제주에서온말차크림롤105g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,191,44
크림롤,크림롤,123637,엠즈)39저당초코크림롤105g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,search_in_item,80,191,44
만두,만두,222162,CJ)비비고진한김치만두200g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,222152,취영루)한입쏙교자만두240g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,222591,오뚜기)XO교자만두324g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,129750,풀무원)생만두새우청경채320g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,128190,오뚜기)순후추찐만두180g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,222505,서울마켓)사천왕만두2입,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,123739,CJ)비비고찰보리감자만두300g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,108798,취영루)담백물만두165g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,090024,해태)고향만두,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,125371,PB)고기만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,221535,CJ)비비고청양고추찐만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,124502,PB)갈비만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,222544,CJ)비비고수제진한고기만두327g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,129749,풀무원)생만두고기배추400g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,053211,대왕튀김만두,즉석 식품>즉석치킨>기타류 ,즉석 식품,즉석치킨,search_in_item,80,189,153
만두,만두,105912,오뚜기)버블만두고기168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,123738,CJ)비비고군만두315g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,126145,PB)김치만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,222496,CJ)비비고육즙불고기찐만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,125885,노떼로사프리미티보디만두리아,양주와인>와인>레드,양주와인,와인,search_in_item,80,189,153
만두,만두,129022,삼립)김치만두호빵95g(1입),빵>호빵>호빵,빵,호빵,search_in_item,80,189,153
만두,만두,127818,오뚜기)참깨찐만두180g,냉동>냉동만두>트레이만두,냉동,냉동만두,search_in_item,80,189,153
만두,만두,107150,해태)고향김치손만두330g,냉동>냉동만두>봉지만두,냉동,냉동만두,search_in_item,80,189,153
감동란,감동란,071778,마루카네)감동란2입,냉장>냉장간식>삶은계란,냉장,냉장간식,search_in_item,80,188,127
파이리,파이리,083776,삼립)파이리의핫소스팡90g,빵>간식빵>캐릭터빵,빵,간식빵,search_in_item,80,188,70
파이리,파이리,600605,PB)파이리달콤한초코별82g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,188,70
훈와리,훈와리,131624,드림)훈와리캬라멜28g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,188,83
훈와리,훈와리,124556,엔제이)훈와리스팀케이크카스타드,빵>간식빵>간식용케익,빵,간식빵,search_in_item,80,188,83
훈와리,훈와리,108620,엔제이)훈와리밀크카스테라,빵>간식빵>간식용케익,빵,간식빵,search_in_item,80,188,83
훈와리,훈와리,124789,드림)훈와리메이진벚꽃모찌26g,과자>스낵류>옥수수스낵,과자,스낵류,search_in_item,80,188,83
훈와리,훈와리,109661,드림)훈와리메이진콩가루35g,과자>스낵류>옥수수스낵,과자,스낵류,search_in_item,80,188,83
그릭요거트,그릭요거트,128165,요즘)오!그래놀라저당그릭요거트115g,유음료>요구르트>떠먹는요구르트,유음료,요구르트,search_in_item,80,187,150
그릭요거트,그릭요거트,062570,요즘)블루베리콩포트그릭요거트,유음료>요구르트>떠먹는요구르트,유음료,요구르트,search_in_item,80,187,150
그릭요거트,그릭요거트,129624,요즘)스트로베리콩포트그릭요거트130g,유음료>요구르트>떠먹는요구르트,유음료,요구르트,search_in_item,80,187,150
그릭요거트,그릭요거트,128155,구르메)FAGE무지방그릭요거트허니150g,유음료>요구르트>떠먹는요구르트,유음료,요구르트,search_in_item,80,187,150
그릭요거트,그릭요거트,114066,매일)바이오그릭요거트150g,유음료>요구르트>떠먹는요구르트,유음료,요구르트,search_in_item,80,187,150
드보뀌베D,드보뀌베d,192580,무학)드보뀌베D 750ml,양주와인>와인>스파클링(샴페인),양주와인,와인,search_in_item,80,187,65
드보뀌베D,드보뀌베d,124779,언노운)드보뀌베D블랑드블랑750ml,양주와인>와인>스파클링(샴페인),양주와인,와인,search_in_item,80,187,65
베이글,베이글,128310,하늘)무화과블랙베이글칩60g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,186,77
베이글,베이글,127892,삼립)뉴욕식참깨베이글박스샐러드171g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,186,77
베이글,베이글,127823,삼립)뉴욕식치즈베이글박스샐러드171g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,186,77
베이글,베이글,128708,부창제과)우유니소금크림치즈베이글160g,간식>냉장간식>냉장간식,간식,냉장간식,search_in_item,80,186,77
베이글,베이글,106733,PB)오늘도쫄깃베이글무화과120g,간식>냉장간식>냉장간식,간식,냉장간식,search_in_item,80,186,77
베이글,베이글,106732,PB)오늘도쫄깃베이글플레인115g,간식>냉장간식>냉장간식,간식,냉장간식,search_in_item,80,186,77
베이글,베이글,128313,하늘)크랜베리베이글칩60g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,186,77
Pb,pb,129668,PB)부드러운고무장갑(중),가정용품>주방용품>조리기구/소모품,가정용품,주방용품,item_startswith_search,90,185,104
Pb,pb,107452,PB)불불나쵸칩70g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,124722,PB)사골떡만둣국194g,냉동>냉동간편식>냉동밀키트,냉동,냉동간편식,item_startswith_search,90,185,104
Pb,pb,412704,PB)커널형이어셋(화이트)_H,일용잡화>휴대폰/주변기기>이어폰/이어셋,일용잡화,휴대폰/주변기기,item_startswith_search,90,185,104
Pb,pb,105148,PB)제주천혜향에이드230ml,즉석음료>파우치>아이스티,즉석음료,파우치,item_startswith_search,90,185,104
Pb,pb,240513,PB)참고소한도시락김5g,조미료/건물>건해산물>농수산건물,조미료/건물,건해산물,item_startswith_search,90,185,104
Pb,pb,361135,PB)미세모치약칫솔세트_H,H&B>칫솔치약세트>칫솔치약세트,H&B,칫솔치약세트,item_startswith_search,90,185,104
Pb,pb,073723,PB)사골떡국181g,냉장>냉장간편식>냉장면,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,106539,PB)카덴카라미소라멘212.9g,냉장>냉장간편식>냉장면,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,133747,PB)미니단무지120g,냉장>냉장간편식>김치/단무지,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,109015,PB)바닐라빈슈크림빵105g,빵>간식빵>과자빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,105303,PB)구좌당근사과에이드230ml,즉석음료>파우치>아이스티,즉석음료,파우치,item_startswith_search,90,185,104
Pb,pb,124459,PB)쫀득쿠키멜로바60g,과자>캔디류>봉지캔디,과자,캔디류,item_startswith_search,90,185,104
Pb,pb,112413,PB)오가다대추쌍화280ml,음료>전통음료>전통음료(중),음료,전통음료,item_startswith_search,90,185,104
Pb,pb,123570,PB)디저트39딸기우유500ml,유음료>가공우유>딸기우유,유음료,가공우유,item_startswith_search,90,185,104
Pb,pb,119863,PB)체다치즈맛팝콘50g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,370987,PB)소주컵10입,가정용품>행락용품>종이컵,가정용품,행락용품,item_startswith_search,90,185,104
Pb,pb,107323,PB)옷핀세트_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,133744,PB)한울맛김치80g,냉장>냉장간편식>김치/단무지,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,112412,PB)오가다아카시아꿀물280ml,음료>전통음료>전통음료(중),음료,전통음료,item_startswith_search,90,185,104
Pb,pb,128513,PB)캐시미어 라운드 니트 블랙_100_H,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,item_startswith_search,90,185,104
Pb,pb,109256,PB)NEW한라봉유자차원컵45g,건강/기호식품>원컵>국산차,건강/기호식품,원컵,item_startswith_search,90,185,104
Pb,pb,123312,PB)미니초코피넛샌드(5입),빵>간식빵>샌드빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,073607,PB)마이멜로디로제치즈떡볶이193,냉장>냉장간편식>냉장떡볶이,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,126823,PB)달고나24g,과자>캔디류>봉지캔디,과자,캔디류,item_startswith_search,90,185,104
Pb,pb,119524,PB)고메버터팝콘90g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,108402,PB)원할머니육포순한맛50g,안주>육포>육포,안주,육포,item_startswith_search,90,185,104
Pb,pb,112279,PB)머거본칼몬드60g,안주>너트류>봉지너트,안주,너트류,item_startswith_search,90,185,104
Pb,pb,117574,PB)누네띠네55g,과자>비스킷류>파이,과자,비스킷류,item_startswith_search,90,185,104
Pb,pb,062383,PB)헬로맨초코라떼320ml,유음료>가공우유>초코우유,유음료,가공우유,item_startswith_search,90,185,104
Pb,pb,106453,PB)카덴돈코츠라멘212.9g,냉장>냉장간편식>냉장면,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,123788,PB)직화불막창180g,냉장>냉장안주>육가공안주,냉장,냉장안주,item_startswith_search,90,185,104
Pb,pb,107795,PB)쿠션브러쉬_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,108590,PB)착한닭가슴살(오리지널),냉장>냉장간식>냉장 프로틴,냉장,냉장간식,item_startswith_search,90,185,104
Pb,pb,106470,PB)산리오복숭아아이스티제로350ml,음료>주스>주스(중),음료,주스,item_startswith_search,90,185,104
Pb,pb,123123,PB)떡볶이맛오징어30g,안주>오징어>오징어,안주,오징어,item_startswith_search,90,185,104
Pb,pb,062381,PB)헬로맨카라멜마끼아또320ml,유음료>컵커피>300ml 이상,유음료,컵커피,item_startswith_search,90,185,104
Pb,pb,073648,PB)대파김치수제비214g,냉장>냉장간편식>냉장면,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,202731,PB)내몸애70% 2L,음료>생수>1000ml이상,음료,생수,item_startswith_search,90,185,104
Pb,pb,107306,PB)파리의이온비타레몬제로500ml,음료>스포츠음료>스포츠음료(중),음료,스포츠음료,item_startswith_search,90,185,104
Pb,pb,109789,PB)훈제메추리알3입,냉장>냉장간식>삶은계란,냉장,냉장간식,item_startswith_search,90,185,104
Pb,pb,601137,PB)산리오초코쿠키(시나몬),과자>비스킷류>쿠키,과자,비스킷류,item_startswith_search,90,185,104
Pb,pb,109007,PB)피스타치오바크씬80g,과자>초콜릿>봉지초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,107320,PB)똑딱핀_H,미용/화장품>미용소품>액세서리,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,124692,PB)아메리카노스위트1.5L,즉석음료>파우치>아이스커피,즉석음료,파우치,item_startswith_search,90,185,104
Pb,pb,600166,PB)갈릭새우칩65g,과자>스낵류>일반스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,083773,PB)담백한통밀도넛40g,빵>구움과자>구움과자,빵,구움과자,item_startswith_search,90,185,104
Pb,pb,124058,PB)수건모양초코마시멜로100g,과자>초콜릿>봉지초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,370977,PB)맥주종이컵5입,가정용품>행락용품>종이컵,가정용품,행락용품,item_startswith_search,90,185,104
Pb,pb,132784,PB)매콤뽀요면큰컵,면>용기면>라면(대형컵),면,용기면,item_startswith_search,90,185,104
Pb,pb,106666,PB)아메리카노300ml,유음료>컵커피>300ml 이상,유음료,컵커피,item_startswith_search,90,185,104
Pb,pb,128977,PB)베이컨매콤크림파스타280g,냉동>냉동간편식>냉동면,냉동,냉동간편식,item_startswith_search,90,185,104
Pb,pb,128978,PB)중화식얼큰짬뽕300g,냉동>냉동간편식>냉동면,냉동,냉동간편식,item_startswith_search,90,185,104
Pb,pb,126749,PB)최강록의리얼웨지감자45g,과자>스낵류>감자스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,212009,PB)오백바딸기70ml,아이스크림>노벨티>바,아이스크림,노벨티,item_startswith_search,90,185,104
Pb,pb,126742,PB)커피카페라떼240ml,음료>커피음료>캔커피(일반),음료,커피음료,item_startswith_search,90,185,104
Pb,pb,141635,PB)머쉬룸스프25g,가공식품>상온간편식>즉석 국/스프,가공식품,상온간편식,item_startswith_search,90,185,104
Pb,pb,121662,PB)NEW옥수수수염차25입,건강/기호식품>차>티백차류,건강/기호식품,차,item_startswith_search,90,185,104
Pb,pb,125374,PB)자이언츠피카츄냐냐71g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,106928,PB)복숭아아이스컵200ml,아이스크림>노벨티>컵,아이스크림,노벨티,item_startswith_search,90,185,104
Pb,pb,102819,PB)커피우유500ml,유음료>가공우유>커피우유,유음료,가공우유,item_startswith_search,90,185,104
Pb,pb,107322,PB)미용가위_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,370512,PB)면장갑_H,가정용품>청소/작업용품>장갑류,가정용품,청소/작업용품,item_startswith_search,90,185,104
Pb,pb,128514,PB)캐시미어 라운드 니트 블랙_105_H,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,item_startswith_search,90,185,104
Pb,pb,370717,PB)다회용컵10입,가정용품>행락용품>종이컵,가정용품,행락용품,item_startswith_search,90,185,104
Pb,pb,129388,PB)위생접시23cm(10입),가정용품>행락용품>일회용품,가정용품,행락용품,item_startswith_search,90,185,104
Pb,pb,108519,PB)빵빵이후랑크오리지널90g,냉장>냉장간식>소형바,냉장,냉장간식,item_startswith_search,90,185,104
Pb,pb,102816,PB)초코우유500ml,유음료>가공우유>초코우유,유음료,가공우유,item_startswith_search,90,185,104
Pb,pb,030614,PB)햄&포테이토샐러드110g,간식>샐러드(삭제예정)>채소샐러드(삭제예정),간식,샐러드(삭제예정),item_startswith_search,90,185,104
Pb,pb,124931,PB)바밤바알밤초콜릿16g,과자>초콜릿>볼초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,109008,PB)바닐라초코마카다미아봉봉50g,과자>초콜릿>볼초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,107246,PB)착한청사과에이드320ml,즉석음료>파우치>아이스티,즉석음료,파우치,item_startswith_search,90,185,104
Pb,pb,127502,PB)이정후파스퇴르밀크파운드60g,빵>간식빵>캐릭터빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,073247,PB)숯불고등어구이100g,냉장>냉장간편식>반찬/국탕류,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,108464,PB)NBR그립코팅장갑_H,가정용품>청소/작업용품>장갑류,가정용품,청소/작업용품,item_startswith_search,90,185,104
Pb,pb,073248,PB)숯불삼치구이77g,냉장>냉장간편식>반찬/국탕류,냉장,냉장간편식,item_startswith_search,90,185,104
Pb,pb,107394,PB)헤어롤(중)2P_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,123572,PB)디저트39초코우유500ml,유음료>가공우유>초코우유,유음료,가공우유,item_startswith_search,90,185,104
Pb,pb,202616,PB)런던의오후밀크티270ml,음료>차음료>홍차,음료,차음료,item_startswith_search,90,185,104
Pb,pb,600965,PB)아몬드피넛초콜릿80g,과자>초콜릿>볼초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,360528,PB)나노골드미세모칫솔_H,H&B>칫솔>미세모,H&B,칫솔,item_startswith_search,90,185,104
Pb,pb,106558,PB)이프바닐라컵팝콘75g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,109050,PB)진짜주스감귤천혜향245ml,음료>주스>주스(소병),음료,주스,item_startswith_search,90,185,104
Pb,pb,083686,PB)버터크림앙모스180g,빵>간식빵>과자빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,116050,PB)밀크클래식쌀샌드180ml,아이스크림>노벨티>모나카,아이스크림,노벨티,item_startswith_search,90,185,104
Pb,pb,125637,PB)오리지널후라이드닭껍질30g,안주>스낵안주>일반스낵,안주,스낵안주,item_startswith_search,90,185,104
Pb,pb,360717,PB)도루코터치3일회용면도기_H,H&B>면도용품>일회용면도기,H&B,면도용품,item_startswith_search,90,185,104
Pb,pb,108527,PB)푸하하통단팥크림빵125g,디저트>냉장베이커리>냉장빵,디저트,냉장베이커리,item_startswith_search,90,185,104
Pb,pb,107749,PB)백미밥210g,가공식품>가공미반류>즉석밥,가공식품,가공미반류,item_startswith_search,90,185,104
Pb,pb,107749,PB)착한백미밥210g,가공식품>가공미반류>즉석밥,가공식품,가공미반류,item_startswith_search,90,185,104
Pb,pb,109735,PB)옳곡피넛버터크림소보로110g,빵>간식빵>과자빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,125897,PB)허니버터&솔티카라멜팝콘75g,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,360719,PB)도루코PACE4일회용면도기_H,H&B>면도용품>일회용면도기,H&B,면도용품,item_startswith_search,90,185,104
Pb,pb,128888,PB)테디베어피스타치오라떼250ml,유음료>컵커피>300ml 미만,유음료,컵커피,item_startswith_search,90,185,104
Pb,pb,361136,PB)컴팩트헤드칫솔_H,H&B>칫솔>미세모,H&B,칫솔,item_startswith_search,90,185,104
Pb,pb,128884,PB)테디베어플랫화이트라떼250ml,유음료>컵커피>300ml 미만,유음료,컵커피,item_startswith_search,90,185,104
Pb,pb,162397,PB)고구마씬스틱50g,안주>농산안주>농산물,안주,농산안주,item_startswith_search,90,185,104
Pb,pb,108819,PB)여행용티슈70매,위생용품>티슈>여행용티슈,위생용품,티슈,item_startswith_search,90,185,104
Pb,pb,108245,PB)쿵야빠냐냐71g,과자>스낵류>일반스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,106937,PB)다회용숟가락(10입),가정용품>행락용품>일회용품,가정용품,행락용품,item_startswith_search,90,185,104
Pb,pb,124911,PB)수피마 블랙 티셔츠 105_H,패션잡화>팬티/내의>내의류,패션잡화,팬티/내의,item_startswith_search,90,185,104
Pb,pb,124435,PB)바스켓팝콘,과자>스낵류>옥수수스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,108588,PB)피스타치오초코별84g,과자>스낵류>일반스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,127481,PB)이정후프로틴바닐라330ml,유음료>프로틴 음료>250ml 이상 ,유음료,프로틴 음료,item_startswith_search,90,185,104
Pb,pb,128512,PB)캐시미어 라운드 니트 블랙_95_H,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,item_startswith_search,90,185,104
Pb,pb,127497,PB)이정후애플패스츄리90g,빵>간식빵>캐릭터빵,빵,간식빵,item_startswith_search,90,185,104
Pb,pb,600611,PB)푸린새콤한딸기별68g,과자>스낵류>일반스낵,과자,스낵류,item_startswith_search,90,185,104
Pb,pb,107044,PB)오백바레모네이드맛70ml,아이스크림>노벨티>바,아이스크림,노벨티,item_startswith_search,90,185,104
Pb,pb,107137,PB)제로곤약젤리청포도140ml,디저트>젤리>마시는젤리,디저트,젤리,item_startswith_search,90,185,104
Pb,pb,107319,PB)족집게_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,107387,PB)네일세트_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,212008,PB)오백바초코70ml,아이스크림>노벨티>바,아이스크림,노벨티,item_startswith_search,90,185,104
Pb,pb,412129,PB)4구1.5M멀티탭_H,일용잡화>전기용품>배선기구,일용잡화,전기용품,item_startswith_search,90,185,104
Pb,pb,041568,PB)푸하하리얼딸기크림빵110g,디저트>냉장베이커리>냉장빵,디저트,냉장베이커리,item_startswith_search,90,185,104
Pb,pb,362070,PB)디자인숯칫솔(1입)_H,H&B>칫솔>미세모,H&B,칫솔,item_startswith_search,90,185,104
Pb,pb,107167,PB)접이식눈썹면도기_H,미용/화장품>미용소품>미용 소도구,미용/화장품,미용소품,item_startswith_search,90,185,104
Pb,pb,109009,PB)피스타치오마카다미아봉봉50g,과자>초콜릿>볼초콜릿,과자,초콜릿,item_startswith_search,90,185,104
Pb,pb,125371,PB)고기만두168g,냉동>냉동만두>트레이만두,냉동,냉동만두,item_startswith_search,90,185,104
Pb,pb,083772,PB)고소한버터도넛40g,빵>구움과자>구움과자,빵,구움과자,item_startswith_search,90,185,104
Pb,pb,132835,PB)#대파열라면큰컵,면>용기면>라면(대형컵),면,용기면,item_startswith_search,90,185,104
Pb,pb,109253,PB)불짜계치(6인분)745g,면>용기면>비빔/볶음면,면,용기면,item_startswith_search,90,185,104
Pb,pb,141160,PB)콘스프컵27g,가공식품>상온간편식>즉석 국/스프,가공식품,상온간편식,item_startswith_search,90,185,104
