event_date,mapped_pos_item_code,mapped_item_name,category_l,category_m,match_type,match_score,inventory_search_count,inventory_search_users,representative_search_string
2025-05-20,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,6,5,러시안잭
2025-05-21,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,5,4,러시안잭
2025-05-22,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,3,3,러시안잭
2025-05-23,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,1,1,러시안잭
2025-05-24,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,3,2,러시안잭
2025-05-25,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,3,3,러시안잭
2025-05-26,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,1,1,러시안잭
2025-05-27,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,2,1,러시안잭
2025-05-31,191561,러시안잭 소비뇽블랑 750ml,양주와인,와인,item_startswith_search,90,2,2,러시안잭
2025-03-01,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,117,72,끼안티
2025-03-02,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,93,67,끼안티
2025-03-03,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,56,37,끼안티
2025-03-04,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,53,38,끼안티
2025-03-05,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,29,23,끼안티
2025-03-06,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,42,33,끼안티
2025-03-07,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,36,26,끼안티
2025-03-08,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,46,37,끼안티
2025-03-09,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,36,27,끼안티
2025-03-10,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,29,21,끼안티
2025-03-11,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,41,33,끼안티
2025-03-12,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,29,22,끼안티
2025-03-13,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,28,22,끼안티
2025-03-14,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,23,14,끼안티
2025-03-15,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,20,16,끼안티
2025-03-16,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,17,13,끼안티
2025-03-17,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,13,11,끼안티
2025-03-18,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,23,20,끼안티
2025-03-19,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,13,13,끼안티
2025-03-20,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,33,20,끼안티
2025-03-21,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,25,21,끼안티
2025-03-22,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,30,20,끼안티
2025-03-23,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,18,14,끼안티
2025-03-24,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,17,13,끼안티
2025-03-25,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,23,22,끼안티
2025-03-26,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,23,15,끼안티
2025-03-27,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,18,16,끼안티
2025-03-28,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,24,19,끼안티
2025-03-29,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,7,7,끼안티
2025-03-30,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,15,12,끼안티
2025-03-31,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,28,18,끼안티
2025-04-01,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,6,5,끼안티
2025-04-02,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,2,끼안티
2025-04-03,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-04,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-06,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,2,끼안티
2025-04-08,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-09,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-10,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,3,끼안티
2025-04-11,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,2,끼안티
2025-04-12,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,8,6,끼안티
2025-04-13,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,6,6,끼안티
2025-04-14,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,3,끼안티
2025-04-16,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,1,끼안티
2025-04-17,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-18,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-20,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-23,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,3,2,끼안티
2025-04-24,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,4,끼안티
2025-04-25,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-04-27,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,3,끼안티
2025-04-28,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,2,끼안티
2025-04-30,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,3,3,끼안티
2025-05-01,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,5,4,끼안티
2025-05-02,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,4,끼안티
2025-05-03,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,2,끼안티
2025-05-04,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-05-06,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-05-15,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-05-17,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,4,3,끼안티
2025-05-22,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,3,3,끼안티
2025-05-23,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,1,끼안티
2025-05-25,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,1,1,끼안티
2025-05-26,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,1,끼안티
2025-05-30,191572,롯데)일그리지오끼안티750ml,양주와인,와인,search_in_item,80,2,1,끼안티
2025-03-01,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,17,14,카티아
2025-03-02,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,8,7,카티아
2025-03-03,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,2,카티아
2025-03-04,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,3,카티아
2025-03-05,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,8,5,카티아
2025-03-06,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,10,7,카티아
2025-03-07,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,7,7,카티아
2025-03-08,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,5,카티아
2025-03-09,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,3,카티아
2025-03-10,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,5,카티아
2025-03-11,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,3,카티아
2025-03-12,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,5,카티아
2025-03-13,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,2,카티아
2025-03-14,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-03-15,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,7,7,카티아
2025-03-16,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-03-17,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,2,카티아
2025-03-18,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,8,8,카티아
2025-03-19,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-03-20,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,7,7,카티아
2025-03-21,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-03-22,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,7,6,카티아
2025-03-23,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,4,카티아
2025-03-24,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-03-25,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-03-26,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-03-27,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-03-28,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,5,카티아
2025-03-29,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,4,카티아
2025-03-30,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-03-31,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-04-01,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-04-02,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-04-03,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,4,카티아
2025-04-04,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-04-05,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,4,카티아
2025-04-06,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-07,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,2,카티아
2025-04-08,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-04-09,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-04-10,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-04-11,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-12,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,2,카티아
2025-04-13,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-14,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-16,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-17,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-18,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-19,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,5,카티아
2025-04-20,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,5,3,카티아
2025-04-25,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-04-27,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,1,카티아
2025-04-28,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-04-29,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-05-01,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-03,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-05-04,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-05-05,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-06,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-05-07,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-10,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-11,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,3,카티아
2025-05-12,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,3,3,카티아
2025-05-13,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-05-16,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-19,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-20,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,1,카티아
2025-05-22,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-05-23,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,4,3,카티아
2025-05-24,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,2,2,카티아
2025-05-27,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,search_in_item,80,1,1,카티아
2025-03-01,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,15,14,나디아
2025-03-02,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,11,11,나디아
2025-03-03,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,7,5,나디아
2025-03-04,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,5,나디아
2025-03-05,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,8,8,나디아
2025-03-06,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,12,11,나디아
2025-03-07,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,12,9,나디아
2025-03-08,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,5,나디아
2025-03-09,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,11,8,나디아
2025-03-10,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,4,4,나디아
2025-03-11,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,10,9,나디아
2025-03-12,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,6,나디아
2025-03-13,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-03-14,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-03-15,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,6,나디아
2025-03-16,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-03-17,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-03-18,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,5,4,나디아
2025-03-19,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-03-21,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-03-22,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-03-23,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,4,2,나디아
2025-03-24,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,5,2,나디아
2025-03-25,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,3,나디아
2025-03-26,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-03-27,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-03-28,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,4,3,나디아
2025-03-29,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-03-30,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-01,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-02,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,2,나디아
2025-04-03,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-04,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,6,나디아
2025-04-05,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-06,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,5,5,나디아
2025-04-08,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-04-09,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,4,2,나디아
2025-04-10,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-04-11,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,5,4,나디아
2025-04-12,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,7,4,나디아
2025-04-13,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-04-14,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-04-15,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-17,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-18,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-04-19,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,2,나디아
2025-04-20,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,4,나디아
2025-04-21,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-04-23,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-04-25,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,2,나디아
2025-04-26,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-04-27,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-04-28,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-01,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-05-03,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-04,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,6,3,나디아
2025-05-06,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,4,2,나디아
2025-05-07,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-09,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-11,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-12,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-14,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-15,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,3,나디아
2025-05-16,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-17,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,3,2,나디아
2025-05-18,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-19,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-21,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-24,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-25,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-27,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,2,2,나디아
2025-05-29,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-05-31,191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,search_in_item,80,1,1,나디아
2025-03-01,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,28,19,까바
2025-03-02,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,34,22,까바
2025-03-03,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,24,13,까바
2025-03-04,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,15,14,까바
2025-03-05,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,34,32,까바
2025-03-06,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,22,18,까바
2025-03-07,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,37,29,까바
2025-03-08,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,37,26,까바
2025-03-09,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,27,24,까바
2025-03-10,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,33,30,까바
2025-03-11,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,19,18,까바
2025-03-12,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,23,20,까바
2025-03-13,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,20,16,까바
2025-03-14,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,27,21,까바
2025-03-15,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,22,18,까바
2025-03-16,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,18,15,까바
2025-03-17,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,21,17,까바
2025-03-18,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,20,17,까바
2025-03-19,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,24,19,보히가스
2025-03-20,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,27,22,까바
2025-03-21,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,26,22,까바
2025-03-22,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,22,18,까바
2025-03-23,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,20,16,보히가스
2025-03-24,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,31,23,까바
2025-03-25,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,17,14,까바
2025-03-26,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,30,17,보히가스
2025-03-27,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,24,20,까바
2025-03-28,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,21,16,까바
2025-03-29,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,29,25,까바
2025-03-30,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,25,20,까바
2025-03-31,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,14,10,보히가스
2025-04-01,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,27,22,까바
2025-04-02,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,33,25,까바
2025-04-03,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,52,38,까바
2025-04-04,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,37,28,까바
2025-04-05,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,19,13,까바
2025-04-06,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,30,24,까바
2025-04-07,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,26,23,까바
2025-04-08,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,23,20,까바
2025-04-09,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,25,18,보히가스
2025-04-10,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,28,21,까바
2025-04-11,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,41,26,까바
2025-04-12,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,47,28,까바
2025-04-13,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,21,18,까바
2025-04-14,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,31,23,까바
2025-04-15,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,31,19,까바
2025-04-16,191659,무학)보히가스까바브룻750ml,양주와인,와인,search_in_item,80,17,14,까바
