event_date,mapped_pos_item_code,pos_sales_qty,pos_sales_amount,pos_receipts
2025-05-30,132730,6,7800,3
2025-05-31,132730,7,9100,5
2025-03-01,132835,55,108826,55
2025-03-02,132835,54,106287,50
2025-03-03,132835,36,72000,37
2025-03-04,132835,52,100793,56
2025-03-05,132835,57,113069,52
2025-03-06,132835,70,138026,67
2025-03-07,132835,79,154680,73
2025-03-08,132835,39,77588,39
2025-03-09,132835,53,105230,48
2025-03-10,132835,38,74226,37
2025-03-11,132835,61,118069,59
2025-03-12,132835,66,131148,70
2025-03-13,132835,72,142919,71
2025-03-14,132835,58,114053,57
2025-03-15,132835,43,85256,40
2025-03-16,132835,46,91555,46
2025-03-17,132835,52,103516,51
2025-03-18,132835,49,96288,49
2025-03-19,132835,53,103635,55
2025-03-20,132835,60,119037,56
2025-03-21,132835,67,131014,65
2025-03-22,132835,51,100752,50
2025-03-23,132835,59,119605,60
2025-03-24,132835,35,67497,35
2025-03-25,132835,67,132315,61
2025-03-26,132835,44,88100,44
2025-03-27,132835,60,119194,59
2025-03-28,132835,57,113266,58
2025-03-29,132835,57,114272,55
2025-03-30,132835,38,75825,38
2025-03-31,132835,60,120154,61
2025-04-01,132835,46,92054,45
2025-04-02,132835,53,106311,54
2025-04-03,132835,48,95773,46
2025-04-04,132835,62,125693,58
2025-04-05,132835,65,129598,61
2025-04-06,132835,46,97402,46
2025-04-07,132835,52,106920,49
2025-04-08,132835,60,122765,52
2025-04-09,132835,51,101359,47
2025-04-10,132835,55,111732,55
2025-04-11,132835,62,126049,59
2025-04-12,132835,54,111301,49
2025-04-13,132835,36,72508,36
2025-04-14,132835,48,95548,47
2025-04-15,132835,50,103075,49
2025-04-16,132835,47,94770,43
2025-04-17,132835,40,80507,40
2025-04-18,132835,56,114100,54
2025-04-19,132835,44,87168,45
2025-04-20,132835,48,104225,48
2025-04-21,132835,47,92541,49
2025-04-22,132835,45,90115,42
2025-04-23,132835,48,99598,47
2025-04-24,132835,60,120913,59
2025-04-25,132835,51,101351,48
2025-04-26,132835,47,100478,46
2025-04-27,132835,45,93100,44
2025-04-28,132835,30,60100,31
2025-04-29,132835,43,86700,42
2025-04-30,132835,59,117197,58
2025-05-01,132835,43,87920,45
2025-05-02,132835,50,102796,51
2025-05-03,132835,57,113053,57
2025-05-04,132835,54,112200,53
2025-05-05,132835,58,118427,51
2025-05-06,132835,33,70018,35
2025-05-07,132835,37,74481,40
2025-05-08,132835,43,85824,39
2025-05-09,132835,52,101882,50
2025-05-10,132835,45,90000,48
2025-05-11,132835,40,82800,36
2025-05-12,132835,55,113057,48
2025-05-13,132835,50,98449,49
2025-05-14,132835,44,88179,43
2025-05-15,132835,48,95875,53
2025-05-16,132835,188,375540,189
2025-05-17,132835,189,381469,185
2025-05-18,132835,187,378812,189
2025-05-19,132835,203,406589,189
2025-05-20,132835,183,366567,172
2025-05-21,132835,199,396723,185
2025-05-22,132835,190,379613,181
2025-05-23,132835,214,427168,215
2025-05-24,132835,204,413712,195
2025-05-25,132835,183,369645,189
2025-05-26,132835,189,378266,188
2025-05-27,132835,186,368540,183
2025-05-28,132835,164,326782,159
2025-05-29,132835,143,284695,147
2025-05-30,132835,137,277500,107
2025-05-31,132835,125,253640,111
2025-03-01,140001,9,29700,8
2025-03-02,140001,12,39600,10
2025-03-03,140001,11,36300,9
2025-03-04,140001,5,16500,5
2025-03-05,140001,9,29028,7
2025-03-06,140001,8,26400,7
2025-03-07,140001,10,33000,6
2025-03-08,140001,5,14520,4
2025-03-09,140001,6,19600,5
2025-03-10,140001,4,13200,4
2025-03-11,140001,6,18900,6
2025-03-12,140001,2,6600,2
2025-03-13,140001,5,16500,5
2025-03-14,140001,11,34552,12
2025-03-15,140001,7,23100,9
2025-03-16,140001,8,24111,6
2025-03-17,140001,5,16500,5
2025-03-18,140001,8,26400,8
2025-03-19,140001,6,19800,6
2025-03-20,140001,7,22200,7
2025-03-21,140001,7,23100,7
2025-03-22,140001,6,19800,5
2025-03-23,140001,5,16500,5
2025-03-24,140001,7,22806,6
2025-03-25,140001,8,26400,8
2025-03-26,140001,11,36300,7
2025-03-27,140001,7,22092,7
2025-03-28,140001,9,29700,8
2025-03-29,140001,2,6600,3
2025-03-30,140001,8,26400,8
2025-03-31,140001,6,19477,4
2025-04-01,140001,9,29700,7
2025-04-02,140001,5,16500,6
2025-04-03,140001,6,18810,6
2025-04-04,140001,3,9900,5
2025-04-05,140001,3,9900,3
2025-04-06,140001,5,16500,3
2025-04-07,140001,5,16500,5
2025-04-08,140001,7,23100,5
2025-04-09,140001,4,12900,3
2025-04-10,140001,7,23100,6
2025-04-11,140001,2,6600,2
2025-04-12,140001,7,22777,5
2025-04-13,140001,10,30984,8
2025-04-14,140001,12,38580,10
2025-04-15,140001,8,26400,7
2025-04-16,140001,6,19800,6
2025-04-17,140001,3,9900,3
2025-04-18,140001,5,16500,4
2025-04-19,140001,3,9900,3
2025-04-20,140001,9,29700,8
2025-04-21,140001,5,16500,5
2025-04-22,140001,8,26400,6
2025-04-23,140001,2,6600,2
2025-04-24,140001,9,28300,9
2025-04-25,140001,4,13200,4
2025-04-26,140001,13,42000,10
2025-04-27,140001,4,13200,4
2025-04-28,140001,7,21700,7
2025-04-29,140001,3,9900,3
2025-04-30,140001,9,29700,7
2025-05-01,140001,4,12342,4
2025-05-02,140001,7,23100,7
2025-05-03,140001,2,6600,2
2025-05-04,140001,10,32055,8
2025-05-05,140001,6,19446,7
2025-05-06,140001,10,31368,10
2025-05-07,140001,10,33000,7
2025-05-08,140001,14,43233,14
2025-05-09,140001,9,29700,9
2025-05-10,140001,5,16500,3
2025-05-11,140001,3,9900,2
2025-05-12,140001,10,33000,7
2025-05-13,140001,5,15486,5
2025-05-14,140001,9,29545,9
2025-05-15,140001,6,19800,6
2025-05-16,140001,4,12900,4
2025-05-17,140001,4,12885,4
2025-05-18,140001,7,22254,8
2025-05-19,140001,7,23100,6
2025-05-20,140001,7,22812,7
2025-05-21,140001,5,15528,6
2025-05-22,140001,9,29700,6
2025-05-23,140001,1,3300,1
2025-05-24,140001,5,16500,5
2025-05-25,140001,3,9900,3
2025-05-26,140001,5,16500,5
2025-05-27,140001,6,19800,6
2025-05-28,140001,8,26400,6
2025-05-29,140001,9,29700,8
2025-05-30,140001,6,19800,8
2025-05-31,140001,4,12890,4
2025-03-01,140538,5,23757,5
2025-03-02,140538,7,32632,6
2025-03-03,140538,7,33600,10
2025-03-04,140538,14,65904,14
2025-03-05,140538,13,62400,13
2025-03-06,140538,19,91200,18
2025-03-07,140538,8,37200,8
2025-03-08,140538,3,14400,3
2025-03-09,140538,7,33600,8
2025-03-10,140538,14,67200,16
2025-03-11,140538,11,52800,9
2025-03-12,140538,18,85200,22
2025-03-13,140538,12,56181,11
2025-03-14,140538,17,81600,21
2025-03-15,140538,18,85678,17
2025-03-16,140538,6,28800,6
2025-03-17,140538,15,72000,15
2025-03-18,140538,8,38400,8
2025-03-19,140538,17,81600,16
2025-03-20,140538,17,80400,14
2025-03-21,140538,15,70614,17
2025-03-22,140538,8,38400,8
2025-03-23,140538,7,33600,6
2025-03-24,140538,15,72000,18
2025-03-25,140538,12,57600,10
2025-03-26,140538,12,57120,12
2025-03-27,140538,14,66766,14
2025-03-28,140538,11,52800,11
2025-03-29,140538,10,46560,9
2025-03-30,140538,5,24000,6
2025-03-31,140538,18,86400,16
2025-04-01,140538,19,88674,19
2025-04-02,140538,13,61768,12
2025-04-03,140538,13,61930,13
2025-04-04,140538,17,81600,16
2025-04-05,140538,8,38400,7
2025-04-06,140538,13,61050,12
2025-04-07,140538,10,47580,10
2025-04-08,140538,16,74450,14
2025-04-09,140538,13,60500,19
2025-04-10,140538,17,81600,17
2025-04-11,140538,19,91400,18
2025-04-12,140538,14,67400,11
2025-04-13,140538,14,67200,14
2025-04-14,140538,13,60370,14
2025-04-15,140538,22,105600,21
2025-04-16,140538,11,52288,9
2025-04-17,140538,17,81600,15
2025-04-18,140538,8,38400,8
2025-04-19,140538,7,33600,7
2025-04-20,140538,13,62000,13
2025-04-21,140538,20,96000,20
2025-04-22,140538,13,61014,12
2025-04-23,140538,6,28314,7
2025-04-24,140538,15,71516,13
2025-04-25,140538,21,100800,17
2025-04-26,140538,6,27405,8
2025-04-27,140538,12,56925,10
2025-04-28,140538,9,43200,8
2025-04-29,140538,17,81600,14
2025-04-30,140538,13,62400,17
2025-05-01,140538,11,50900,10
2025-05-02,140538,15,71952,15
2025-05-03,140538,1,4800,1
2025-05-04,140538,5,24000,5
2025-05-05,140538,4,19200,5
2025-05-06,140538,8,37932,7
2025-05-07,140538,7,33166,8
2025-05-08,140538,19,91200,16
2025-05-09,140538,6,28400,6
2025-05-10,140538,9,43200,12
2025-05-11,140538,7,33600,8
2025-05-12,140538,7,33467,6
2025-05-13,140538,9,43200,10
2025-05-14,140538,27,126819,25
2025-05-15,140538,9,43200,9
2025-05-16,140538,17,81600,16
2025-05-17,140538,6,28800,6
2025-05-18,140538,6,28800,6
2025-05-19,140538,16,75396,15
2025-05-20,140538,15,71800,15
2025-05-21,140538,11,51180,11
2025-05-22,140538,14,67200,17
2025-05-23,140538,4,17793,4
2025-05-24,140538,6,28800,6
2025-05-25,140538,6,27522,5
2025-05-26,140538,23,109540,21
2025-05-27,140538,12,56400,11
2025-05-28,140538,10,48000,11
2025-05-29,140538,12,57600,16
2025-05-30,140538,10,47784,10
2025-05-31,140538,10,48000,11
2025-03-01,140624,6,28413,6
2025-03-02,140624,8,38400,8
2025-03-03,140624,3,14400,3
2025-03-04,140624,20,95600,16
2025-03-05,140624,4,19200,5
2025-03-06,140624,13,61050,12
2025-03-07,140624,10,46581,13
2025-03-08,140624,4,19200,4
2025-03-09,140624,10,49200,8
2025-03-10,140624,15,71516,16
2025-03-11,140624,11,52500,9
2025-03-12,140624,9,43200,10
2025-03-13,140624,14,67200,11
2025-03-14,140624,6,28800,11
2025-03-15,140624,5,24000,5
2025-03-16,140624,8,38400,6
2025-03-17,140624,7,33600,7
2025-03-18,140624,8,38400,9
2025-03-19,140624,7,33600,5
2025-03-20,140624,12,57120,11
2025-03-21,140624,10,48000,9
2025-03-22,140624,5,24000,4
2025-03-23,140624,8,38400,9
2025-03-24,140624,14,67200,12
2025-03-25,140624,6,28359,7
2025-03-26,140624,13,62400,11
2025-03-27,140624,7,33600,7
2025-03-28,140624,12,56400,11
2025-03-29,140624,9,42776,11
2025-03-30,140624,12,56744,12
2025-03-31,140624,15,70346,15
2025-04-01,140624,13,62400,15
2025-04-02,140624,8,38400,8
2025-04-03,140624,12,60000,10
2025-04-04,140624,4,19200,4
2025-04-05,140624,14,66600,9
2025-04-06,140624,12,57390,10
2025-04-07,140624,10,47277,9
2025-04-08,140624,9,43200,8
2025-04-09,140624,9,41313,7
2025-04-10,140624,7,33600,7
2025-04-11,140624,13,62400,11
2025-04-12,140624,7,33600,6
2025-04-13,140624,9,42720,9
2025-04-14,140624,16,74800,17
2025-04-15,140624,7,33600,9
2025-04-16,140624,13,61056,11
2025-04-17,140624,6,30000,5
2025-04-18,140624,13,60800,14
2025-04-19,140624,11,52800,7
2025-04-20,140624,8,38400,8
2025-04-21,140624,10,47600,8
2025-04-22,140624,8,38400,8
2025-04-23,140624,10,49932,9
2025-04-24,140624,4,19200,4
2025-04-25,140624,11,51600,13
2025-04-26,140624,12,54208,17
2025-04-27,140624,6,27200,6
2025-04-28,140624,12,58800,11
2025-04-29,140624,11,52800,11
2025-04-30,140624,11,52170,13
2025-05-01,140624,8,38160,9
2025-05-02,140624,21,100500,21
2025-05-03,140624,12,54702,13
2025-05-04,140624,11,54000,11
2025-05-05,140624,13,61600,14
2025-05-06,140624,11,52800,12
2025-05-07,140624,18,86400,20
2025-05-08,140624,14,67200,13
2025-05-09,140624,10,48000,12
2025-05-10,140624,17,81600,17
2025-05-11,140624,4,19000,7
2025-05-12,140624,13,62400,16
2025-05-13,140624,14,67200,17
2025-05-14,140624,15,72000,16
2025-05-15,140624,12,57600,12
2025-05-16,140624,15,71172,16
2025-05-17,140624,11,54000,13
2025-05-18,140624,8,38400,8
2025-05-19,140624,17,81232,17
2025-05-20,140624,14,67200,17
2025-05-21,140624,15,73200,21
2025-05-22,140624,8,38400,10
2025-05-23,140624,8,38400,8
2025-05-24,140624,9,43200,9
2025-05-25,140624,8,37960,9
2025-05-26,140624,18,86400,22
2025-05-27,140624,14,66900,18
2025-05-28,140624,10,49200,10
2025-05-29,140624,16,76800,17
2025-05-30,140624,13,62400,14
2025-05-31,140624,12,56737,12
2025-03-01,140890,1,5900,1
2025-03-02,140890,2,11800,2
2025-03-03,140890,2,11800,1
2025-03-04,140890,11,64900,8
2025-03-05,140890,3,17700,2
2025-03-06,140890,6,33900,5
2025-03-07,140890,5,29500,4
2025-03-09,140890,6,35400,4
2025-03-10,140890,1,5900,1
2025-03-11,140890,5,29500,4
2025-03-12,140890,4,23002,2
2025-03-13,140890,2,11800,2
2025-03-14,140890,3,17700,3
2025-03-15,140890,4,23600,4
2025-03-16,140890,2,11800,2
2025-03-17,140890,3,17700,4
2025-03-18,140890,2,11800,1
2025-03-19,140890,3,17700,3
2025-03-20,140890,2,11800,2
2025-03-21,140890,2,11800,1
2025-03-23,140890,4,23600,4
2025-03-24,140890,8,47200,8
2025-03-25,140890,2,11800,1
2025-03-26,140890,5,29500,3
2025-03-27,140890,1,5400,1
2025-03-28,140890,2,11800,2
2025-03-29,140890,1,3900,1
2025-03-30,140890,2,11800,2
2025-03-31,140890,2,11800,2
2025-04-01,140890,3,17700,2
2025-04-02,140890,3,17700,2
2025-04-03,140890,1,5900,2
2025-04-04,140890,4,23600,3
2025-04-05,140890,1,5900,1
2025-04-06,140890,2,11188,4
2025-04-07,140890,4,22445,3
2025-04-08,140890,5,29500,4
2025-04-09,140890,2,11800,2
2025-04-10,140890,4,23600,4
2025-04-11,140890,2,11800,2
2025-04-12,140890,4,23600,5
2025-04-13,140890,3,17700,3
2025-04-14,140890,6,34257,5
2025-04-15,140890,4,23600,5
2025-04-16,140890,6,35400,4
2025-04-18,140890,1,5900,1
2025-04-19,140890,2,11800,2
2025-04-20,140890,5,29500,4
2025-04-21,140890,1,5900,1
2025-04-22,140890,4,23600,3
2025-04-23,140890,3,17700,3
2025-04-24,140890,4,23600,4
2025-04-25,140890,2,11800,2
2025-04-26,140890,1,5900,1
2025-04-28,140890,3,17700,2
2025-04-29,140890,0,0,1
2025-04-30,140890,5,29500,5
2025-05-01,140890,5,29500,4
2025-05-02,140890,1,5900,1
2025-05-03,140890,3,17700,2
2025-05-05,140890,1,5900,1
2025-05-06,140890,5,29500,4
2025-05-07,140890,4,23600,3
2025-05-08,140890,6,35400,5
2025-05-09,140890,1,4400,2
2025-05-10,140890,6,35400,5
2025-05-11,140890,4,22700,3
2025-05-12,140890,1,5900,2
2025-05-13,140890,8,47200,5
2025-05-14,140890,7,41300,5
2025-05-15,140890,2,11800,3
2025-05-16,140890,2,11800,1
2025-05-17,140890,2,11800,2
2025-05-18,140890,8,47200,6
2025-05-19,140890,7,41300,6
2025-05-20,140890,1,5900,3
2025-05-21,140890,3,17700,4
2025-05-22,140890,2,11208,2
2025-05-23,140890,6,35400,4
2025-05-25,140890,5,29500,3
2025-05-27,140890,2,11800,1
2025-05-28,140890,5,29500,4
2025-05-29,140890,1,5900,1
2025-05-30,140890,4,23600,3
2025-05-31,140890,0,0,1
2025-03-01,141364,5,24000,5
2025-03-02,141364,3,14400,3
2025-03-03,141364,4,19200,4
2025-03-04,141364,6,28400,6
2025-03-05,141364,15,72000,14
2025-03-06,141364,9,43200,8
2025-03-07,141364,3,14400,3
2025-03-08,141364,9,43200,8
2025-03-09,141364,4,19200,5
2025-03-10,141364,12,57130,12
2025-03-11,141364,9,43200,9
2025-03-12,141364,7,33600,7
2025-03-13,141364,9,42792,9
2025-03-14,141364,10,48000,10
2025-03-15,141364,4,19200,4
2025-03-16,141364,10,48000,9
2025-03-17,141364,7,33600,8
2025-03-18,141364,4,19200,4
2025-03-19,141364,10,48000,10
2025-03-20,141364,8,38400,7
2025-03-21,141364,10,48000,10
2025-03-22,141364,9,42736,8
2025-03-23,141364,4,19200,4
2025-03-24,141364,5,24000,7
2025-03-25,141364,9,42768,8
2025-03-26,141364,6,28800,6
2025-03-27,141364,5,24000,7
2025-03-28,141364,7,33600,6
2025-03-29,141364,6,28800,7
2025-03-30,141364,8,38400,8
2025-03-31,141364,4,19200,5
2025-04-01,141364,7,33600,6
2025-04-02,141364,7,33600,10
2025-04-03,141364,15,72000,14
2025-04-04,141364,5,24000,5
2025-04-05,141364,6,28800,6
2025-04-06,141364,6,28345,6
2025-04-07,141364,10,48000,12
2025-04-08,141364,6,28800,5
2025-04-09,141364,4,19200,5
2025-04-10,141364,16,76800,16
2025-04-11,141364,10,48000,13
2025-04-12,141364,6,28306,6
2025-04-13,141364,6,28800,7
2025-04-14,141364,7,33600,6
2025-04-15,141364,5,24000,4
2025-04-16,141364,7,33600,6
2025-04-17,141364,13,62400,12
2025-04-18,141364,3,14400,2
2025-04-19,141364,6,28800,6
2025-04-20,141364,5,24000,5
2025-04-21,141364,6,28800,6
2025-04-22,141364,9,41300,8
2025-04-23,141364,7,31700,9
2025-04-24,141364,6,28800,6
2025-04-25,141364,10,48000,10
2025-04-26,141364,6,28325,6
2025-04-27,141364,8,36500,9
2025-04-28,141364,13,62400,11
2025-04-29,141364,10,48000,10
2025-04-30,141364,6,28800,6
2025-05-01,141364,6,28800,8
2025-05-02,141364,8,38400,6
2025-05-03,141364,8,37944,7
2025-05-04,141364,5,24000,5
2025-05-05,141364,8,38400,8
2025-05-06,141364,4,19200,5
2025-05-07,141364,7,33600,6
2025-05-08,141364,16,76800,17
2025-05-09,141364,8,38400,8
2025-05-10,141364,5,24000,5
2025-05-11,141364,5,24000,5
2025-05-12,141364,10,48000,10
2025-05-13,141364,9,43200,9
2025-05-14,141364,10,47496,9
2025-05-15,141364,3,14400,5
2025-05-16,141364,9,43200,8
2025-05-17,141364,4,19200,3
2025-05-18,141364,9,43200,8
2025-05-19,141364,7,33600,6
2025-05-20,141364,8,38400,7
2025-05-21,141364,5,24000,5
2025-05-22,141364,4,19200,6
2025-05-23,141364,3,14400,3
2025-05-24,141364,5,23524,7
2025-05-25,141364,5,23600,4
2025-05-26,141364,9,43200,8
2025-05-27,141364,8,37200,7
2025-05-28,141364,7,33600,7
2025-05-29,141364,10,48000,11
2025-05-30,141364,12,57600,14
2025-05-31,141364,7,33600,9
2025-03-01,141489,1,3000,1
2025-03-02,141489,3,9000,3
2025-03-04,141489,4,12000,4
2025-03-05,141489,4,12000,4
2025-03-08,141489,1,3000,1
2025-03-09,141489,7,21000,6
2025-03-10,141489,1,3000,1
2025-03-11,141489,1,3000,1
2025-03-12,141489,9,27000,6
2025-03-13,141489,3,9000,3
2025-03-14,141489,6,18000,2
2025-03-15,141489,2,6000,1
2025-03-16,141489,2,6000,2
2025-03-17,141489,3,9000,3
2025-03-19,141489,3,9000,1
2025-03-21,141489,3,8692,3
2025-03-22,141489,2,6000,2
2025-03-23,141489,2,6000,2
2025-03-24,141489,2,6000,2
2025-03-25,141489,1,3000,1
2025-03-26,141489,0,0,3
2025-03-27,141489,2,6000,2
2025-03-28,141489,1,3000,1
2025-03-29,141489,2,6000,2
2025-03-30,141489,5,15000,4
2025-03-31,141489,1,3000,1
2025-04-01,141489,2,6000,5
2025-04-02,141489,3,9000,2
2025-04-03,141489,8,24000,9
2025-04-05,141489,5,15000,5
2025-04-06,141489,5,15000,4
2025-04-08,141489,6,18000,3
2025-04-09,141489,2,6000,2
2025-04-11,141489,4,12000,2
2025-04-12,141489,3,8600,5
2025-04-14,141489,5,15000,3
2025-04-15,141489,1,3000,1
2025-04-16,141489,2,4700,2
2025-04-17,141489,3,6400,2
2025-04-18,141489,1,2692,1
2025-04-19,141489,2,6000,2
2025-04-20,141489,1,3000,1
2025-04-21,141489,6,16700,4
2025-04-22,141489,2,6000,2
2025-04-23,141489,5,15000,3
2025-04-24,141489,1,3000,1
2025-04-25,141489,2,6000,2
2025-04-26,141489,1,3000,1
2025-04-29,141489,8,24000,5
2025-04-30,141489,6,18000,6
2025-05-01,141489,2,6000,2
2025-05-02,141489,1,3000,1
2025-05-04,141489,1,3000,1
2025-05-06,141489,2,6000,1
2025-05-07,141489,6,18000,2
2025-05-09,141489,1,3000,1
2025-05-11,141489,4,12000,4
2025-05-12,141489,3,9000,2
2025-05-13,141489,2,6000,2
2025-05-14,141489,2,6000,2
2025-05-15,141489,2,6000,2
2025-05-16,141489,1,3000,1
2025-05-18,141489,4,10200,3
2025-05-19,141489,4,12000,4
2025-05-20,141489,3,9000,3
2025-05-21,141489,1,3000,1
2025-05-22,141489,3,9000,3
2025-05-23,141489,3,9000,2
2025-05-24,141489,3,9000,3
2025-05-25,141489,3,9000,7
2025-05-26,141489,1,3000,1
2025-05-28,141489,2,6000,1
2025-05-29,141489,1,3000,1
2025-05-30,141489,5,15000,3
2025-05-31,141489,2,6000,2
2025-03-01,150976,11,23334,11
2025-03-02,150976,4,9000,4
2025-03-03,150976,2,5000,2
2025-03-04,150976,4,10000,6
2025-03-05,150976,4,10000,4
2025-03-06,150976,4,7917,4
2025-03-07,150976,7,15000,5
2025-03-08,150976,11,21666,6
2025-03-09,150976,8,15833,5
2025-03-10,150976,6,15000,6
2025-03-11,150976,16,34166,15
2025-03-12,150976,8,15833,5
2025-03-13,150976,18,38333,14
2025-03-14,150976,14,27500,11
2025-03-15,150976,6,10205,4
2025-03-16,150976,1,2500,1
2025-03-17,150976,7,16744,7
2025-03-20,150976,6,10589,5
2025-03-21,150976,1,1667,1
2025-03-22,150976,5,10833,4
2025-03-23,150976,2,4167,2
2025-03-24,150976,5,11667,5
2025-03-25,150976,1,2266,2
2025-03-26,150976,8,15833,6
2025-03-27,150976,4,6564,2
2025-03-28,150976,3,7500,3
2025-03-29,150976,1,1667,1
2025-03-30,150976,3,6667,3
2025-03-31,150976,4,8333,3
2025-04-01,150976,2,5000,2
2025-04-02,150976,5,9383,4
2025-04-03,150976,11,20000,5
2025-04-04,150976,5,10000,3
2025-04-05,150976,3,5667,3
2025-04-06,150976,17,31500,9
2025-04-07,150976,7,13633,6
2025-04-08,150976,8,15000,4
2025-04-09,150976,10,20000,6
2025-04-10,150976,7,17500,9
2025-04-11,150976,13,27500,9
2025-04-12,150976,7,15000,5
2025-04-13,150976,3,6667,3
2025-04-14,150976,2,5000,2
2025-04-15,150976,5,9166,3
2025-04-16,150976,7,12500,4
2025-04-17,150976,6,11608,7
2025-04-18,150976,4,9167,4
2025-04-19,150976,2,3860,4
2025-04-20,150976,9,17500,5
2025-04-21,150976,8,15000,4
2025-04-22,150976,2,3700,2
2025-04-23,150976,7,15000,7
2025-04-24,150976,14,24667,7
2025-04-25,150976,4,6666,3
2025-04-26,150976,10,20000,6
2025-04-27,150976,14,25167,8
2025-04-28,150976,5,10000,3
2025-04-29,150976,13,22976,5
2025-04-30,150976,9,17500,5
2025-05-01,150976,9,18334,8
2025-05-02,150976,5,10000,5
2025-05-03,150976,6,8700,2
2025-05-04,150976,8,17033,7
2025-05-05,150976,3,5000,1
2025-05-06,150976,5,8750,3
2025-05-07,150976,5,10000,3
2025-05-08,150976,5,10000,3
2025-05-09,150976,4,7500,2
2025-05-10,150976,4,9167,4
2025-05-11,150976,2,4167,2
2025-05-12,150976,8,17500,6
2025-05-13,150976,9,18967,7
2025-05-14,150976,4,7500,2
2025-05-15,150976,4,10000,5
2025-05-16,150976,6,10833,3
2025-05-17,150976,5,9000,4
2025-05-18,150976,13,28334,10
2025-05-19,150976,5,10833,4
2025-05-20,150976,11,22500,7
2025-05-21,150976,15,29287,12
2025-05-22,150976,10,18167,7
2025-05-23,150976,5,10833,4
2025-05-24,150976,8,16500,6
2025-05-25,150976,4,7500,2
2025-05-26,150976,1,2500,1
2025-05-27,150976,11,19999,6
2025-05-28,150976,8,14166,6
2025-05-29,150976,4,8919,4
2025-05-30,150976,15,28125,7
2025-05-31,150976,3,7500,2
2025-03-01,160597,22,32692,19
2025-03-02,160597,22,33000,24
2025-03-03,160597,8,12000,8
2025-03-04,160597,23,34350,23
2025-03-05,160597,24,35847,20
2025-03-06,160597,23,34238,22
2025-03-07,160597,18,27000,19
2025-03-08,160597,19,28500,16
2025-03-09,160597,25,37500,25
2025-03-10,160597,24,35100,23
2025-03-11,160597,33,49500,25
2025-03-12,160597,23,34200,23
2025-03-13,160597,12,17517,12
2025-03-14,160597,26,37600,28
2025-03-15,160597,15,22500,16
2025-03-16,160597,20,30000,17
2025-03-17,160597,15,22500,14
2025-03-18,160597,15,22365,15
2025-03-19,160597,15,22375,15
2025-03-20,160597,13,19500,12
2025-03-21,160597,18,26855,14
2025-03-22,160597,17,25362,16
2025-03-23,160597,11,16500,10
2025-03-24,160597,15,22353,11
2025-03-25,160597,11,15620,10
2025-03-26,160597,19,27100,17
2025-03-27,160597,16,23300,16
2025-03-28,160597,10,15000,8
2025-03-29,160597,17,25500,14
2025-03-30,160597,9,13500,8
2025-03-31,160597,6,9000,6
2025-04-01,160597,14,20750,14
2025-04-02,160597,11,16092,13
2025-04-03,160597,8,12000,9
2025-04-04,160597,12,18000,12
2025-04-05,160597,7,10500,7
2025-04-06,160597,15,22478,13
2025-04-07,160597,10,14872,10
2025-04-08,160597,13,19500,12
2025-04-09,160597,7,10500,7
2025-04-10,160597,12,18000,12
2025-04-11,160597,14,21000,15
2025-04-12,160597,8,12000,9
2025-04-13,160597,7,10500,5
2025-04-14,160597,5,7500,5
2025-04-15,160597,7,10500,7
2025-04-16,160597,11,16500,11
2025-04-17,160597,8,12000,7
2025-04-18,160597,14,21000,12
2025-04-19,160597,5,7500,5
2025-04-20,160597,4,6000,4
2025-04-21,160597,7,10500,6
2025-04-22,160597,4,6000,4
2025-04-23,160597,9,13500,9
2025-04-24,160597,6,9000,6
2025-04-25,160597,15,22500,12
2025-04-26,160597,5,7500,5
2025-04-27,160597,5,7500,5
2025-04-28,160597,6,9000,6
2025-04-29,160597,7,10500,7
2025-04-30,160597,8,12000,7
2025-05-01,160597,5,8000,5
2025-05-02,160597,8,12608,8
2025-05-03,160597,6,9600,6
2025-05-04,160597,5,7829,4
2025-05-05,160597,4,5965,4
2025-05-06,160597,1,1600,1
2025-05-07,160597,5,8000,6
2025-05-08,160597,7,11200,7
2025-05-09,160597,4,6400,4
2025-05-10,160597,2,3200,2
2025-05-11,160597,3,4800,3
2025-05-12,160597,10,16000,13
2025-05-13,160597,13,20800,11
2025-05-14,160597,5,8000,5
2025-05-15,160597,3,4520,2
2025-05-16,160597,2,3200,2
2025-05-17,160597,2,3200,2
2025-05-18,160597,4,5905,3
2025-05-19,160597,3,4800,3
2025-05-20,160597,5,8000,5
2025-05-21,160597,3,4800,3
2025-05-22,160597,5,8000,5
2025-05-23,160597,6,9600,8
2025-05-24,160597,5,8000,5
2025-05-25,160597,4,5956,4
2025-05-26,160597,3,4800,3
2025-05-27,160597,3,4800,3
2025-05-28,160597,2,3200,1
2025-05-29,160597,1,1600,1
2025-05-30,160597,6,9600,8
2025-05-31,160597,7,11122,6
2025-03-01,170921,600,2130650,230
2025-03-02,170921,518,1809000,191
2025-03-03,170921,392,1352620,132
2025-03-04,170921,340,1151200,97
2025-03-05,170921,367,1260600,121
2025-03-06,170921,339,1179650,127
2025-03-07,170921,483,1683950,180
2025-03-08,170921,469,1642100,182
2025-03-09,170921,385,1394700,155
2025-03-10,170921,375,1278350,122
2025-03-11,170921,398,1353300,131
2025-03-12,170921,381,1314200,130
2025-03-13,170921,308,1105250,118
2025-03-14,170921,579,2035900,212
2025-03-15,170921,563,2063800,234
2025-03-16,170921,360,1267650,132
