mapped_pos_item_code,mapped_item_name,category_l,category_m,lag_days,paired_days,total_searches,total_sales_qty,search_sales_qty_corr,user_sales_qty_corr
114339,히밥)럭히밥김찌라면큰컵,면,용기면,14,59,309,4584,-0.1685,-0.21403
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,2,25,2685,12531,-0.16895,-0.16946
600605,PB)파이리달콤한초코별82g,과자,스낵류,0,74,188,2184,-0.16918,-0.3715
106872,오리온)포카칩스윗치즈60g,과자,스낵류,0,65,196,2090,-0.17008,-0.19158
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,2,86,439,36361,-0.17046,-0.15589
120103,제스트)도쿄브레드메론빵,빵,간식빵,9,75,884,5482,-0.17058,-0.17899
132730,오뚜기)짜슐랭봉지,면,봉지면,6,36,185,476,-0.17067,-0.1171
117150,롯데)도리토스갈비천왕84g,과자,스낵류,12,45,159,103,-0.17103,-0.15239
180762,진로)일품진로1924 375ml,전통주,소주,13,67,253,1553,-0.17122,-0.14674
106872,오리온)포카칩스윗치즈60g,과자,스낵류,3,63,191,1921,-0.17162,-0.21402
107747,G)파스키에팡오쇼콜라270g,빵,간식빵,6,77,232,482,-0.17216,-0.19159
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,8,81,410,34392,-0.17225,-0.18127
132171,농심)생생우동253g,면,봉지면,14,41,293,467,-0.17227,-0.16057
370977,PB)맥주종이컵5입,가정용품,행락용품,2,90,1145,4289,-0.17246,-0.13908
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,13,31,110,78,-0.1727,-0.16298
180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,4,80,282,2899,-0.17303,-0.2011
106113,매일)페레로란드누아아이스크림70ml,아이스크림,고급,6,41,225,85,-0.17316,-0.14639
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,9,62,1303,9671,-0.17407,-0.17074
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,4,25,2677,12531,-0.17439,-0.17172
210825,해태)탱크보이120ml,아이스크림,노벨티,8,64,453,9762,-0.17452,-0.2219
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),8,19,93,35,-0.17507,-0.18634
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,8,168,17008,6962,-0.17558,-0.13801
124561,농심)마라짜파게티큰사발,면,용기면,14,72,399,5797,-0.17564,-0.18343
053279,대파크림치즈스틱,즉석 식품,즉석치킨,12,8,40,1,-0.17575,-0.30237
120103,제스트)도쿄브레드메론빵,빵,간식빵,2,81,912,5836,-0.17664,-0.21816
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,7,85,2407,8442,-0.17692,-0.16651
210058,팔도)김치왕뚜껑,면,용기면,3,67,337,17089,-0.17724,-0.18988
114339,히밥)럭히밥김찌라면큰컵,면,용기면,12,61,368,4805,-0.17807,-0.2259
123625,G)파스키에팬케이크280g,빵,간식빵,4,24,63,37,-0.17807,0.00644
124779,언노운)드보뀌베D블랑드블랑750ml,양주와인,와인,6,27,229,96,-0.17879,-0.22137
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,4,39,719,1396,-0.18009,-0.16513
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,7,69,271,450,-0.18014,-0.22342
105741,우진)루이로드레크리스탈15,양주와인,와인,14,16,954,7,-0.18022,-0.16398
140624,오뚜기)쇠고기미역국밥컵밥,가공식품,가공미반류,10,59,145,631,-0.1809,-0.28336
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,3,71,275,400,-0.18091,-0.18586
123504,닭가슴살스테이크도시락,미반,도시락,12,14,3786,67,-0.18198,-0.19516
191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,5,70,239,236,-0.18267,-0.18712
132171,농심)생생우동253g,면,봉지면,13,41,293,481,-0.18277,-0.16817
106117,G)라무네소다벚꽃에디션,음료,탄산음료,8,17,120,38,-0.18277,-0.19907
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,12,14,210,26,-0.18307,-0.12819
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,2,25,132,107,-0.18353,-0.17912
106166,이즐)기본형교통카드(K패스),서비스 상품,일반서비스,11,65,276,660,-0.1839,-0.17604
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,2,35,132,61,-0.18394,-0.15369
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,8,9,1520,62,-0.18412,-0.07421
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,6,26,107,37,-0.1843,-0.21064
106872,오리온)포카칩스윗치즈60g,과자,스낵류,12,56,172,1761,-0.18482,-0.14522
105812,PB)아몬드바크씬80g,과자,초콜릿,12,64,203,834,-0.18486,-0.19841
012679,11찬 도시락,미반,도시락,0,14,30,21,-0.18489,-0.1173
124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,10,46,1182,5713,-0.18504,-0.18866
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,1,182,17610,7378,-0.18512,-0.14389
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,7,82,416,34973,-0.18544,-0.18008
012679,11찬 도시락,미반,도시락,3,15,31,24,-0.18551,-0.08447
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,3,87,519,39075,-0.18625,-0.13013
117150,롯데)도리토스갈비천왕84g,과자,스낵류,5,49,160,108,-0.18627,-0.22345
109710,금양)지허발란스라파우라리저브소블에디션,양주와인,와인,5,10,56,11,-0.1863,-0.17178
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,6,36,131,1260,-0.18671,-0.22696
061660,매일)두유99.89 190ml,유음료,두유,6,66,182,16930,-0.18677,-0.15103
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,11,35,129,1192,-0.18679,-0.22236
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,11,67,267,415,-0.18727,-0.16679
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,5,36,131,1278,-0.18763,-0.18021
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,10,81,1734,599,-0.18836,-0.19889
601351,엔제이)블랙썬더146g,과자,초콜릿,0,66,188,201,-0.1896,-0.23194
094108,세븐팜)신선한1등급달걀(10입),신선,수축산/계란,4,71,241,788,-0.18997,-0.159
107753,K리그산리오)산리오파니니카드(랜덤),문구/완구,일반완구,9,10,68,22,-0.19088,-0.18371
117107,시원)마키아또누가(딸기)80g,과자,캔디류,5,55,182,193,-0.19139,-0.20486
108543,불닭치즈소시지김밥,미반,김밥,0,19,144,27,-0.19164,-0.24164
109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,12,63,212,1119,-0.19183,-0.16762
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,2,30,149,45,-0.19304,-0.22428
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),14,14,28,21,-0.19312,-0.19312
105741,우진)루이로드레크리스탈15,양주와인,와인,8,16,1403,7,-0.19319,-0.20594
105741,우진)루이로드레크리스탈15,양주와인,와인,13,16,773,7,-0.19336,-0.18048
125416,자이언츠)마!비어라500ml캔,맥주,국산맥주,0,18,230874,719,-0.19349,-0.13851
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,12,79,1715,580,-0.19382,-0.17574
160597,코카)스프라이트250ml,음료,탄산음료,0,69,225,645,-0.19393,-0.25718
132730,오뚜기)짜슐랭봉지,면,봉지면,13,34,180,418,-0.19414,-0.2115
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,12,160,16539,6536,-0.19435,-0.17695
211645,벤앤제리스)초코퍼지파인트473ml,아이스크림,고급,2,32,340,52,-0.19455,-0.20059
180762,진로)일품진로1924 375ml,전통주,소주,12,68,254,1575,-0.19471,-0.25508
107409,G)대파크래커80g,과자,비스킷류,13,62,256,2143,-0.19478,-0.11873
108543,불닭치즈소시지김밥,미반,김밥,3,19,141,27,-0.19528,-0.27788
123573,PB)디저트39커피우유500ml,유음료,가공우유,6,74,198,3587,-0.19537,-0.22648
124533,롯데)맛장우맛자랑 부대볶음,미반,도시락,9,47,181,5736,-0.19543,-0.29794
601351,엔제이)블랙썬더146g,과자,초콜릿,3,64,178,206,-0.19557,-0.25591
123101,G)오하요저지우유푸딩115g,디저트,젤리,3,88,52979,67465,-0.19576,-0.1871
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,10,164,16760,6732,-0.19588,-0.17143
370977,PB)맥주종이컵5입,가정용품,행락용품,4,88,1132,4233,-0.19655,-0.2015
105812,PB)아몬드바크씬80g,과자,초콜릿,4,71,232,979,-0.19684,-0.14789
071880,더커진국물떡볶이300g,냉장,냉장간편식,10,47,164,1673,-0.1972,-0.22645
053279,대파크림치즈스틱,즉석 식품,즉석치킨,3,10,50,1,-0.19745,-0.14176
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,0,20,334,33,-0.19749,-0.18619
105047,치킨너겟꼬치,즉석 식품,즉석치킨,0,89,641,381,-0.19762,-0.23718
160597,코카)스프라이트250ml,음료,탄산음료,4,67,223,596,-0.198,-0.28459
105812,PB)아몬드바크씬80g,과자,초콜릿,7,68,226,924,-0.19858,-0.18448
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,11,162,16644,6632,-0.19904,-0.17424
601353,농심)빵부장소금빵55g,과자,스낵류,10,68,230,3661,-0.19914,-0.15509
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,6,172,17260,7312,-0.19954,-0.15592
400913,삼성)까스명수골드,약품/의료품,의약외품,14,34,663,4432,-0.1996,-0.21779
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,4,9,3038,62,-0.20031,-0.20273
106026,LG)포켓몬꼬부기선크림80ml_H,미용/화장품,여성화장품,11,31,281,43,-0.20093,-0.17107
108543,불닭치즈소시지김밥,미반,김밥,1,18,131,26,-0.20106,-0.20688
120103,제스트)도쿄브레드메론빵,빵,간식빵,3,80,910,5767,-0.20125,-0.14831
123421,빈티지)올리비에르플레브뀌베마고21/22,양주와인,와인,13,53,605,74,-0.2016,-0.17732
109253,PB)불짜계치(6인분)745g,면,용기면,0,26,87,30,-0.20172,0.06933
123995,엠탑)서울우유인삼꿀라떼원컵,건강/기호식품,원컵,13,76,479,314,-0.2024,-0.10559
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,9,166,16883,6842,-0.20246,-0.16757
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,9,80,409,33992,-0.20275,-0.17885
106027,LG)포켓몬피카츄선스틱19g_H,미용/화장품,여성화장품,10,19,491,24,-0.20275,-0.21308
124932,버터치킨카레덮밥,미반,도시락,5,12,23,26,-0.20278,-0.20278
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,10,33,124,52,-0.20369,-0.14488
106872,오리온)포카칩스윗치즈60g,과자,스낵류,13,55,169,1740,-0.20381,-0.23947
124134,닭강정김밥,미반,김밥,13,10,20,10,-0.20412,-0.25649
180762,진로)일품진로1924 375ml,전통주,소주,6,73,264,1681,-0.20433,-0.18712
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,10,57,133,1599,-0.20435,-0.15127
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,11,80,1723,588,-0.20449,-0.18906
105047,치킨너겟꼬치,즉석 식품,즉석치킨,2,87,621,367,-0.20453,-0.2098
105741,우진)루이로드레크리스탈15,양주와인,와인,12,16,642,7,-0.20485,-0.20077
109253,PB)불짜계치(6인분)745g,면,용기면,8,25,87,25,-0.20496,-0.16256
124419,오리온)뉴비틀즈57g,과자,캔디류,11,61,207,7117,-0.20505,-0.2115
210825,해태)탱크보이120ml,아이스크림,노벨티,10,62,401,9766,-0.20538,-0.23039
125044,농협)25년 감사장 한송이카네이션,서비스 상품,기타,5,10,142,107,-0.20602,-0.18829
105812,PB)아몬드바크씬80g,과자,초콜릿,2,73,246,990,-0.2062,-0.15063
117150,롯데)도리토스갈비천왕84g,과자,스낵류,3,51,166,126,-0.20625,-0.25224
105812,PB)아몬드바크씬80g,과자,초콜릿,1,74,252,1004,-0.20633,-0.12207
105732,CJ)다담순두부찌개양념130g,조미료/건물,소스류,6,32,197,42,-0.20719,-0.15914
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,12,35,129,1213,-0.2076,-0.17564
114339,히밥)럭히밥김찌라면큰컵,면,용기면,13,60,339,4704,-0.2097,-0.27044
400913,삼성)까스명수골드,약품/의료품,의약외품,11,36,665,4806,-0.21014,-0.21499
061520,덴마크)대니쉬우유900ml*2입,유음료,흰우유,1,16,60,20,-0.21035,-0.21329
114339,히밥)럭히밥김찌라면큰컵,면,용기면,10,63,397,4897,-0.21243,-0.26512
121686,PB) NEW둥굴레차25입,건강/기호식품,차,3,88,2511,542,-0.2129,-0.21518
108543,불닭치즈소시지김밥,미반,김밥,14,16,109,22,-0.21296,-0.07814
211645,벤앤제리스)초코퍼지파인트473ml,아이스크림,고급,1,35,347,57,-0.21306,-0.22111
124779,언노운)드보뀌베D블랑드블랑750ml,양주와인,와인,5,27,260,99,-0.21349,-0.21827
123738,CJ)비비고군만두315g,냉동,냉동만두,12,63,149,443,-0.21379,-0.16783
109710,금양)지허발란스라파우라리저브소블에디션,양주와인,와인,6,10,53,11,-0.21421,-0.17647
105743,우진)샤또샤스스플린21,양주와인,와인,10,25,1325,92,-0.21534,-0.2526
370977,PB)맥주종이컵5입,가정용품,행락용품,10,82,1067,4024,-0.21596,-0.2158
105812,PB)아몬드바크씬80g,과자,초콜릿,3,72,242,980,-0.21747,-0.13189
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,13,79,2183,7736,-0.21804,-0.19771
106027,LG)포켓몬피카츄선스틱19g_H,미용/화장품,여성화장품,11,14,453,16,-0.21806,-0.22093
106868,러비어스)프라가500ml캔,맥주,수입맥주,14,72,633,9498,-0.21814,-0.19026
105743,우진)샤또샤스스플린21,양주와인,와인,9,24,1324,91,-0.2184,-0.28419
123625,G)파스키에팬케이크280g,빵,간식빵,1,26,68,43,-0.21857,-0.03817
106027,LG)포켓몬피카츄선스틱19g_H,미용/화장품,여성화장품,13,12,743,15,-0.2186,-0.21642
210825,해태)탱크보이120ml,아이스크림,노벨티,13,59,383,9731,-0.21946,-0.23831
123738,CJ)비비고군만두315g,냉동,냉동만두,13,61,141,424,-0.22053,-0.19475
123101,G)오하요저지우유푸딩115g,디저트,젤리,5,86,52979,66599,-0.22078,-0.19938
191828,CSR)텍스트북까버네750ml,양주와인,와인,14,14,54,12,-0.22166,-0.29462
601353,농심)빵부장소금빵55g,과자,스낵류,7,70,235,3811,-0.22171,-0.22132
141489,동원)고등어캔300g,가공식품,캔,7,65,238,195,-0.22256,-0.10999
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,12,31,32430,21143,-0.22285,-0.2312
071880,더커진국물떡볶이300g,냉장,냉장간편식,9,47,164,1679,-0.22309,-0.18016
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,5,174,17345,7318,-0.22428,-0.1894
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,6,83,422,35299,-0.22436,-0.2123
094108,세븐팜)신선한1등급달걀(10입),신선,수축산/계란,0,74,259,859,-0.22451,-0.17888
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,4,71,275,454,-0.22493,-0.23391
105732,CJ)다담순두부찌개양념130g,조미료/건물,소스류,9,32,208,42,-0.2258,-0.17207
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,3,39,719,1354,-0.22672,-0.21295
083774,삼립)고오스초코케익80g,빵,간식빵,12,52,157,2479,-0.22683,-0.17574
117150,롯데)도리토스갈비천왕84g,과자,스낵류,10,46,154,97,-0.22685,-0.25058
071880,더커진국물떡볶이300g,냉장,냉장간편식,5,48,166,1731,-0.22687,-0.22792
210058,팔도)김치왕뚜껑,면,용기면,6,65,334,16691,-0.22722,-0.23804
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,13,31,31652,21143,-0.22731,-0.23777
105741,우진)루이로드레크리스탈15,양주와인,와인,9,16,1319,7,-0.22777,-0.22356
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,1,10,4876,62,-0.22839,-0.33026
114339,히밥)럭히밥김찌라면큰컵,면,용기면,5,68,471,5562,-0.22921,-0.32535
094108,세븐팜)신선한1등급달걀(10입),신선,수축산/계란,8,67,225,774,-0.22922,-0.25435
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,4,17,195,2352,-0.22966,-0.29716
160597,코카)스프라이트250ml,음료,탄산음료,3,67,223,610,-0.23036,-0.28761
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,2,90,2515,9035,-0.23064,-0.27168
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,5,27,108,39,-0.2308,-0.09697
117107,시원)마키아또누가(딸기)80g,과자,캔디류,9,54,189,172,-0.23096,-0.08618
109253,PB)불짜계치(6인분)745g,면,용기면,13,23,72,24,-0.23146,-0.09945
105742,우진)샤또뽕떼까네19,양주와인,와인,14,12,2455,93,-0.23183,-0.26152
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,2,180,17511,7354,-0.23191,-0.18906
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,3,178,17426,7346,-0.23231,-0.19378
600605,PB)파이리달콤한초코별82g,과자,스낵류,5,71,182,2084,-0.23231,-0.25171
160597,코카)스프라이트250ml,음료,탄산음료,12,60,208,460,-0.23264,-0.31201
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,5,70,273,445,-0.23321,-0.21555
107692,K)릴 하이브리드3(누아르블랙),담배,전자담배,5,7,152,7,-0.23467,-0.46654
083834,삼립)생크림보름달80g,빵,간식빵,2,60,216,1630,-0.23557,-0.20471
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,5,18,281,31,-0.23652,-0.23267
210825,해태)탱크보이120ml,아이스크림,노벨티,6,66,481,9967,-0.23665,-0.28969
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,11,31,33162,21143,-0.23704,-0.24962
117150,롯데)도리토스갈비천왕84g,과자,스낵류,2,53,175,138,-0.23781,-0.25944
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,0,39,719,1264,-0.23825,-0.22435
124533,롯데)맛장우맛자랑 부대볶음,미반,도시락,10,46,177,5629,-0.23847,-0.14317
210825,해태)탱크보이120ml,아이스크림,노벨티,3,67,490,9432,-0.23848,-0.27888
114339,히밥)럭히밥김찌라면큰컵,면,용기면,9,64,409,4992,-0.23916,-0.28653
210058,팔도)김치왕뚜껑,면,용기면,13,58,310,14983,-0.23963,-0.22663
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,4,176,17386,7328,-0.2398,-0.20737
125734,P)아이코스 일루마i 원(디지털바이올렛),담배,전자담배,4,10,34,24,-0.24117,-0.27665
114339,히밥)럭히밥김찌라면큰컵,면,용기면,11,62,379,4997,-0.24148,-0.28779
125416,자이언츠)마!비어라500ml캔,맥주,국산맥주,5,18,268197,719,-0.24189,-0.28458
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,7,17,275,30,-0.24196,-0.22356
107753,K리그산리오)산리오파니니카드(랜덤),문구/완구,일반완구,5,9,32,17,-0.24232,-0.23151
210825,해태)탱크보이120ml,아이스크림,노벨티,9,63,417,10042,-0.24375,-0.25444
600605,PB)파이리달콤한초코별82g,과자,스낵류,12,64,160,1842,-0.24529,-0.23424
125474,우진)샤또꾸떼16,양주와인,와인,10,22,4057,145,-0.24606,-0.26632
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인,와인,0,92,1139,5751,-0.24627,-0.25692
600605,PB)파이리달콤한초코별82g,과자,스낵류,6,70,180,2067,-0.24638,-0.41093
160597,코카)스프라이트250ml,음료,탄산음료,2,67,223,602,-0.24675,-0.34191
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,9,25,2621,12531,-0.24676,-0.24635
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,12,67,267,439,-0.24701,-0.22974
071880,더커진국물떡볶이300g,냉장,냉장간편식,8,47,164,1618,-0.24703,-0.11989
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,14,27,914,4239,-0.24811,-0.32431
122550,커피빈)바닐라라떼원컵,건강/기호식품,원컵,4,87,344,744,-0.24829,-0.23288
210825,해태)탱크보이120ml,아이스크림,노벨티,2,67,490,9316,-0.24838,-0.2786
125474,우진)샤또꾸떼16,양주와인,와인,14,21,4415,134,-0.25018,-0.2866
160597,코카)스프라이트250ml,음료,탄산음료,7,64,215,551,-0.25025,-0.36044
125044,농협)25년 감사장 한송이카네이션,서비스 상품,기타,6,9,136,102,-0.25057,-0.28737
210058,팔도)김치왕뚜껑,면,용기면,4,66,336,16905,-0.25099,-0.26691
400913,삼성)까스명수골드,약품/의료품,의약외품,13,35,664,4605,-0.251,-0.25198
123101,G)오하요저지우유푸딩115g,디저트,젤리,4,87,52982,67007,-0.25117,-0.22608
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,10,36,131,1222,-0.2524,-0.18789
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),10,16,38,24,-0.25325,0.05103
211645,벤앤제리스)초코퍼지파인트473ml,아이스크림,고급,3,35,339,62,-0.25343,-0.26771
108543,불닭치즈소시지김밥,미반,김밥,8,17,135,24,-0.25458,-0.36116
140538,CJ)강된장보리비빔밥(컵반),가공식품,가공미반류,4,88,3372,1061,-0.2546,-0.23463
105732,CJ)다담순두부찌개양념130g,조미료/건물,소스류,3,34,183,43,-0.25484,-0.24599
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,12,77,397,32823,-0.25527,-0.24398
125416,자이언츠)마!비어라500ml캔,맥주,국산맥주,11,18,306435,719,-0.25552,-0.04157
108543,불닭치즈소시지김밥,미반,김밥,4,18,176,25,-0.25568,-0.25124
140001,오뚜기)3분미트볼150g,가공식품,상온간편식,0,78,366,519,-0.25627,-0.2369
210825,해태)탱크보이120ml,아이스크림,노벨티,4,67,490,9827,-0.25943,-0.28438
160597,코카)스프라이트250ml,음료,탄산음료,10,61,209,485,-0.25963,-0.27429
132171,농심)생생우동253g,면,봉지면,9,42,295,505,-0.25977,-0.2939
105743,우진)샤또샤스스플린21,양주와인,와인,14,22,1280,72,-0.26044,-0.28169
114339,히밥)럭히밥김찌라면큰컵,면,용기면,8,65,419,5013,-0.26057,-0.31422
600605,PB)파이리달콤한초코별82g,과자,스낵류,2,72,184,2106,-0.26082,-0.21209
160597,코카)스프라이트250ml,음료,탄산음료,1,68,224,632,-0.26084,-0.28522
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,3,89,2490,8926,-0.26213,-0.27355
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,11,78,404,33226,-0.26273,-0.27224
160597,코카)스프라이트250ml,음료,탄산음료,11,61,209,507,-0.26311,-0.31197
180915,국순당)국순당쌀막걸리750ml,전통주,막걸리,5,87,878,3097,-0.2633,-0.21321
210825,해태)탱크보이120ml,아이스크림,노벨티,12,60,392,9945,-0.26394,-0.27725
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,4,28,111,41,-0.26434,-0.33182
105742,우진)샤또뽕떼까네19,양주와인,와인,3,15,13151,120,-0.26443,-0.23256
600605,PB)파이리달콤한초코별82g,과자,스낵류,1,73,185,2130,-0.26474,-0.27537
061520,덴마크)대니쉬우유900ml*2입,유음료,흰우유,4,14,49,18,-0.26533,-0.18441
107753,K리그산리오)산리오파니니카드(랜덤),문구/완구,일반완구,6,9,35,15,-0.26598,-0.27277
083856,삼립)잘익은찰옥수수이야기110g,빵,간식빵,11,58,277,2781,-0.26659,-0.21321
210825,해태)탱크보이120ml,아이스크림,노벨티,11,61,398,9631,-0.26747,-0.2712
106117,G)라무네소다벚꽃에디션,음료,탄산음료,7,19,122,38,-0.26758,-0.25626
109253,PB)불짜계치(6인분)745g,면,용기면,11,23,73,26,-0.26787,-0.37474
160597,코카)스프라이트250ml,음료,탄산음료,8,63,212,542,-0.26877,-0.32591
124932,버터치킨카레덮밥,미반,도시락,3,14,36,31,-0.26894,-0.26894
160597,코카)스프라이트250ml,음료,탄산음료,9,62,210,549,-0.26918,-0.30623
105742,우진)샤또뽕떼까네19,양주와인,와인,12,14,4057,117,-0.27021,-0.28778
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,14,31,30851,21143,-0.2705,-0.28038
012679,11찬 도시락,미반,도시락,6,16,43,27,-0.27056,-0.18423
114339,히밥)럭히밥김찌라면큰컵,면,용기면,6,67,458,5400,-0.27065,-0.32303
600605,PB)파이리달콤한초코별82g,과자,스낵류,7,69,179,2015,-0.27083,-0.44055
053279,대파크림치즈스틱,즉석 식품,즉석치킨,4,10,56,1,-0.27083,-0.32026
105742,우진)샤또뽕떼까네19,양주와인,와인,6,14,14116,120,-0.27134,-0.22191
601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,10,68,183,3981,-0.27135,-0.29492
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,11,30,957,5069,-0.27188,-0.34899
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,13,28,929,4406,-0.27248,-0.32789
053279,대파크림치즈스틱,즉석 식품,즉석치킨,11,9,61,1,-0.27292,-0.22613
105656,MQ)프링글스K숯불갈비100g,과자,스낵류,11,21,54,32,-0.27302,-0.25195
083856,삼립)잘익은찰옥수수이야기110g,빵,간식빵,9,60,309,2904,-0.27426,-0.32076
125474,우진)샤또꾸떼16,양주와인,와인,8,22,4948,145,-0.27439,-0.28115
106872,오리온)포카칩스윗치즈60g,과자,스낵류,6,61,184,1948,-0.2746,-0.37946
109253,PB)불짜계치(6인분)745g,면,용기면,10,22,96,23,-0.27607,-0.05313
105741,우진)루이로드레크리스탈15,양주와인,와인,11,16,733,7,-0.27646,-0.26372
125475,우진)샤또라그랑주 19,양주와인,와인,5,16,1259,72,-0.27706,-0.22356
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,5,32,37052,21148,-0.2774,-0.296
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,11,81,2267,7927,-0.27762,-0.29316
117150,롯데)도리토스갈비천왕84g,과자,스낵류,6,50,145,113,-0.27795,-0.26977
105729,11겹등심돈까스,미반,도시락,11,11,61,13,-0.28028,-0.38297
105729,11겹등심돈까스,미반,도시락,10,14,72,16,-0.28034,-0.60302
125216,농심)메론킥60g,과자,스낵류,10,38,2328,17406,-0.28035,-0.22398
125474,우진)샤또꾸떼16,양주와인,와인,9,22,4906,145,-0.28047,-0.28038
210825,해태)탱크보이120ml,아이스크림,노벨티,0,69,502,9487,-0.28048,-0.29607
083834,삼립)생크림보름달80g,빵,간식빵,9,56,203,1516,-0.28084,-0.25522
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,14,13,87,37,-0.2813,-0.16449
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인,와인,1,91,1131,5662,-0.28259,-0.27719
125468,PB)자이언츠육각꼬깔콘고소한맛134g,과자,스낵류,4,18,20849,1213,-0.28328,-0.25223
105742,우진)샤또뽕떼까네19,양주와인,와인,11,13,5279,117,-0.28402,-0.344
601353,농심)빵부장소금빵55g,과자,스낵류,13,66,227,3571,-0.28478,-0.26541
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,4,32,37260,21148,-0.2848,-0.2741
105742,우진)샤또뽕떼까네19,양주와인,와인,10,13,6496,117,-0.2849,-0.33162
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,4,88,2476,8828,-0.28535,-0.27873
